# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 9.46572765e-02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
1111            	4.68156525e-02	-9.53815577e-19	-7.60740930e-01	3.80370465e-01	3.24911016e-01	2.34078263e-02	4.03778291e-01	-3.56962639e-01	2.34078263e-02	-2.34078263e-02	-5.54594492e-02	-7.05281481e-01
1112            	4.68055117e-02	-9.53814736e-19	-7.60925720e-01	3.80462860e-01	3.24968470e-01	2.34027559e-02	4.03865616e-01	-3.57060104e-01	2.34027559e-02	-2.34027559e-02	-5.54943902e-02	-7.05431330e-01
1113            	4.67964912e-02	-9.53813800e-19	-7.61119533e-01	3.80559767e-01	3.25031175e-01	2.33982456e-02	4.03958012e-01	-3.57161521e-01	2.33982456e-02	-2.33982456e-02	-5.55285915e-02	-7.05590942e-01
1114            	4.67867564e-02	-9.53813114e-19	-7.61313854e-01	3.80656927e-01	3.25092522e-01	2.33933782e-02	4.04050305e-01	-3.57263549e-01	2.33933782e-02	-2.33933782e-02	-5.55644050e-02	-7.05749449e-01
1115            	4.67775574e-02	-9.53812311e-19	-7.61507958e-01	3.80753979e-01	3.25154730e-01	2.33887787e-02	4.04142758e-01	-3.57365200e-01	2.33887787e-02	-2.33887787e-02	-5.55992491e-02	-7.05908709e-01
1116            	4.67675404e-02	-9.53811689e-19	-7.61697634e-01	3.80848817e-01	3.25213686e-01	2.33837702e-02	4.04232587e-01	-3.57465047e-01	2.33837702e-02	-2.33837702e-02	-5.56351311e-02	-7.06062503e-01
1117            	4.67574793e-02	-9.53811078e-19	-7.61885378e-01	3.80942689e-01	3.25271835e-01	2.33787397e-02	4.04321429e-01	-3.57563949e-01	2.33787397e-02	-2.33787397e-02	-5.56708542e-02	-7.06214524e-01
1118            	4.67471273e-02	-9.53810566e-19	-7.62074065e-01	3.81037032e-01	3.25329658e-01	2.33735636e-02	4.04410596e-01	-3.57663469e-01	2.33735636e-02	-2.33735636e-02	-5.57073741e-02	-7.06366691e-01
1119            	4.67374593e-02	-9.53809950e-19	-7.62262798e-01	3.81131399e-01	3.25388722e-01	2.33687297e-02	4.04500129e-01	-3.57762669e-01	2.33687297e-02	-2.33687297e-02	-5.57426767e-02	-7.06520121e-01
1120            	4.67280801e-02	-9.53809333e-19	-7.62448995e-01	3.81224497e-01	3.25447328e-01	2.33640400e-02	4.04588537e-01	-3.57860457e-01	2.33640400e-02	-2.33640400e-02	-5.57771689e-02	-7.06671826e-01
1121            	4.67188273e-02	-9.53808696e-19	-7.62636784e-01	3.81318392e-01	3.25506942e-01	2.33594137e-02	4.04677806e-01	-3.57958978e-01	2.33594137e-02	-2.33594137e-02	-5.58114498e-02	-7.06825334e-01
1122            	4.67093526e-02	-9.53808105e-19	-7.62827865e-01	3.81413932e-01	3.25567315e-01	2.33546763e-02	4.04768609e-01	-3.58059256e-01	2.33546763e-02	-2.33546763e-02	-5.58466177e-02	-7.06981247e-01
1123            	4.66997103e-02	-9.53807550e-19	-7.63017923e-01	3.81508961e-01	3.25626980e-01	2.33498552e-02	4.04858816e-01	-3.58159106e-01	2.33498552e-02	-2.33498552e-02	-5.58819811e-02	-7.07135942e-01
1124            	4.66898225e-02	-9.53807003e-19	-7.63205584e-01	3.81602792e-01	3.25685381e-01	2.33449112e-02	4.04947703e-01	-3.58257881e-01	2.33449112e-02	-2.33449112e-02	-5.59174108e-02	-7.07288173e-01
1125            	4.66800833e-02	-9.53806348e-19	-7.63393246e-01	3.81696623e-01	3.25744139e-01	2.33400416e-02	4.05036665e-01	-3.58356581e-01	2.33400416e-02	-2.33400416e-02	-5.59524834e-02	-7.07440762e-01
1126            	4.66704249e-02	-9.53805611e-19	-7.63575325e-01	3.81787662e-01	3.25801157e-01	2.33352125e-02	4.05122875e-01	-3.58452450e-01	2.33352125e-02	-2.33352125e-02	-5.59865052e-02	-7.07588820e-01
1127            	4.66612284e-02	-9.53804713e-19	-7.63772980e-01	3.81886490e-01	3.25864402e-01	2.33306142e-02	4.05217104e-01	-3.58555876e-01	2.33306142e-02	-2.33306142e-02	-5.60220886e-02	-7.07750892e-01
1128            	4.66517771e-02	-9.53803944e-19	-7.63954455e-01	3.81977227e-01	3.25921486e-01	2.33258886e-02	4.05303116e-01	-3.58651339e-01	2.33258886e-02	-2.33258886e-02	-5.60557412e-02	-7.07898714e-01
1129            	4.66420619e-02	-9.53803186e-19	-7.64141510e-01	3.82070755e-01	3.25980168e-01	2.33210309e-02	4.05391786e-01	-3.58749724e-01	2.33210309e-02	-2.33210309e-02	-5.60905867e-02	-7.08050923e-01
1130            	4.66321664e-02	-9.53802482e-19	-7.64329101e-01	3.82164550e-01	3.26038699e-01	2.33160832e-02	4.05480634e-01	-3.58848467e-01	2.33160832e-02	-2.33160832e-02	-5.61258517e-02	-7.08203249e-01
1131            	4.66225786e-02	-9.53801725e-19	-7.64522057e-01	3.82261028e-01	3.26099588e-01	2.33112893e-02	4.05572318e-01	-3.58949739e-01	2.33112893e-02	-2.33112893e-02	-5.61614402e-02	-7.08360616e-01
1132            	4.66128898e-02	-9.53801029e-19	-7.64700211e-01	3.82350106e-01	3.26155141e-01	2.33064449e-02	4.05656550e-01	-3.59043661e-01	2.33064449e-02	-2.33064449e-02	-5.61949646e-02	-7.08505246e-01
1133            	4.66035705e-02	-9.53800236e-19	-7.64891581e-01	3.82445791e-01	3.26215850e-01	2.33017852e-02	4.05747576e-01	-3.59144005e-01	2.33017852e-02	-2.33017852e-02	-5.62299402e-02	-7.08661641e-01
1134            	4.65884345e-02	-9.53800363e-19	-7.65067209e-01	3.82533605e-01	3.26262411e-01	2.32942173e-02	4.05827822e-01	-3.59239387e-01	2.32942173e-02	-2.32942173e-02	-5.62711936e-02	-7.08796016e-01
1135            	4.65748492e-02	-9.53799977e-19	-7.65253363e-01	3.82626682e-01	3.26315506e-01	2.32874246e-02	4.05914106e-01	-3.59339257e-01	2.32874246e-02	-2.32874246e-02	-5.63111759e-02	-7.08942187e-01
1136            	4.65653258e-02	-9.53798777e-19	-7.65433834e-01	3.82716917e-01	3.26373033e-01	2.32826629e-02	4.05999580e-01	-3.59434254e-01	2.32826629e-02	-2.32826629e-02	-5.63438835e-02	-7.09089950e-01
1137            	4.65550145e-02	-9.53797869e-19	-7.65621980e-01	3.82810990e-01	3.26431445e-01	2.32775072e-02	4.06088497e-01	-3.59533483e-01	2.32775072e-02	-2.32775072e-02	-5.63795449e-02	-7.09242435e-01
1138            	4.65460325e-02	-9.53796919e-19	-7.65809704e-01	3.82904852e-01	3.26492050e-01	2.32730163e-02	4.06177868e-01	-3.59631836e-01	2.32730163e-02	-2.32730163e-02	-5.64128021e-02	-7.09396902e-01
1139            	4.65362299e-02	-9.53796280e-19	-7.65987499e-01	3.82993750e-01	3.26547416e-01	2.32681149e-02	4.06261864e-01	-3.59725635e-01	2.32681149e-02	-2.32681149e-02	-5.64463338e-02	-7.09541165e-01
1140            	4.65270642e-02	-9.53795460e-19	-7.66186039e-01	3.83093020e-01	3.26611190e-01	2.32635321e-02	4.06356552e-01	-3.59829488e-01	2.32635321e-02	-2.32635321e-02	-5.64818298e-02	-7.09704209e-01
1141            	4.65170743e-02	-9.53794911e-19	-7.66369251e-01	3.83184626e-01	3.26667743e-01	2.32585372e-02	4.06443163e-01	-3.59926088e-01	2.32585372e-02	-2.32585372e-02	-5.65168827e-02	-7.09852368e-01
1142            	4.65067641e-02	-9.53794403e-19	-7.66547332e-01	3.83273666e-01	3.26722010e-01	2.32533820e-02	4.06527048e-01	-3.60020284e-01	2.32533820e-02	-2.32533820e-02	-5.65516559e-02	-7.09995677e-01
1143            	4.64960187e-02	-9.53793969e-19	-7.66725461e-01	3.83362730e-01	3.26775468e-01	2.32480093e-02	4.06610740e-01	-3.60114721e-01	2.32480093e-02	-2.32480093e-02	-5.65872621e-02	-7.10138199e-01
1144            	4.64861220e-02	-9.53793393e-19	-7.66911515e-01	3.83455758e-01	3.26833148e-01	2.32430610e-02	4.06698819e-01	-3.60212697e-01	2.32430610e-02	-2.32430610e-02	-5.66226098e-02	-7.10288906e-01
1145            	4.64766146e-02	-9.53792820e-19	-7.67092766e-01	3.83546383e-01	3.26889836e-01	2.32383073e-02	4.06784691e-01	-3.60308076e-01	2.32383073e-02	-2.32383073e-02	-5.66565471e-02	-7.10436219e-01
1146            	4.64674200e-02	-9.53792218e-19	-7.67275170e-01	3.83637585e-01	3.26947546e-01	2.32337100e-02	4.06871295e-01	-3.60403875e-01	2.32337100e-02	-2.32337100e-02	-5.66900385e-02	-7.10585131e-01
1147            	4.64577990e-02	-9.53791735e-19	-7.67457287e-01	3.83728644e-01	3.27004349e-01	2.32288995e-02	4.06957543e-01	-3.60499744e-01	2.32288995e-02	-2.32288995e-02	-5.67242947e-02	-7.10732993e-01
1148            	4.64478430e-02	-9.53791302e-19	-7.67640064e-01	3.83820032e-01	3.27060834e-01	2.32239215e-02	4.07043953e-01	-3.60596110e-01	2.32239215e-02	-2.32239215e-02	-5.67591980e-02	-7.10880866e-01
1149            	4.64376680e-02	-9.53790867e-19	-7.67821884e-01	3.83910942e-01	3.27116622e-01	2.32188340e-02	4.07129776e-01	-3.60692108e-01	2.32188340e-02	-2.32188340e-02	-5.67943205e-02	-7.11027564e-01
1150            	4.64276637e-02	-9.53790311e-19	-7.67997955e-01	3.83998977e-01	3.27170834e-01	2.32138318e-02	4.07212809e-01	-3.60785146e-01	2.32138318e-02	-2.32138318e-02	-5.68281433e-02	-7.11169811e-01
1151            	4.64179923e-02	-9.53789596e-19	-7.68182223e-01	3.84091111e-01	3.27228528e-01	2.32089961e-02	4.07300107e-01	-3.60882115e-01	2.32089961e-02	-2.32089961e-02	-5.68625837e-02	-7.11319639e-01
1152            	4.64086114e-02	-9.53788818e-19	-7.68367165e-01	3.84183583e-01	3.27286909e-01	2.32043057e-02	4.07387888e-01	-3.60979277e-01	2.32043057e-02	-2.32043057e-02	-5.68966736e-02	-7.11470492e-01
1153            	4.63990956e-02	-9.53788088e-19	-7.68549546e-01	3.84274773e-01	3.27344146e-01	2.31995478e-02	4.07474321e-01	-3.61075225e-01	2.31995478e-02	-2.31995478e-02	-5.69306271e-02	-7.11618919e-01
1154            	4.63892071e-02	-9.53787449e-19	-7.68728821e-01	3.84364411e-01	3.27399658e-01	2.31946035e-02	4.07559014e-01	-3.61169807e-01	2.31946035e-02	-2.31946035e-02	-5.69647522e-02	-7.11764069e-01
1155            	4.63790437e-02	-9.53786864e-19	-7.68906908e-01	3.84453454e-01	3.27454282e-01	2.31895218e-02	4.07642976e-01	-3.61263932e-01	2.31895218e-02	-2.31895218e-02	-5.69991718e-02	-7.11907736e-01
1156            	4.63689869e-02	-9.53786251e-19	-7.69085335e-01	3.84542668e-01	3.27509219e-01	2.31844934e-02	4.07727161e-01	-3.61358174e-01	2.31844934e-02	-2.31844934e-02	-5.70334487e-02	-7.12051886e-01
1157            	4.63592166e-02	-9.53785587e-19	-7.69264262e-01	3.84632131e-01	3.27564783e-01	2.31796083e-02	4.07811739e-01	-3.61452523e-01	2.31796083e-02	-2.31796083e-02	-5.70673479e-02	-7.12196914e-01
1158            	4.63497929e-02	-9.53784879e-19	-7.69450379e-01	3.84725190e-01	3.27623355e-01	2.31748965e-02	4.07900086e-01	-3.61550293e-01	2.31748965e-02	-2.31748965e-02	-5.71018343e-02	-7.12348545e-01
1159            	4.63401894e-02	-9.53784280e-19	-7.69625512e-01	3.84812756e-01	3.27677762e-01	2.31700947e-02	4.07982851e-01	-3.61642661e-01	2.31700947e-02	-2.31700947e-02	-5.71349944e-02	-7.12490518e-01
1160            	4.63250005e-02	-9.53784500e-19	-7.69796046e-01	3.84898023e-01	3.27722157e-01	2.31625003e-02	4.08060523e-01	-3.61735523e-01	2.31625003e-02	-2.31625003e-02	-5.71758658e-02	-7.12620181e-01
1161            	4.63110713e-02	-9.53784264e-19	-7.69978145e-01	3.84989073e-01	3.27773149e-01	2.31555356e-02	4.08144608e-01	-3.61833537e-01	2.31555356e-02	-2.31555356e-02	-5.72159241e-02	-7.12762221e-01
1162            	4.63012817e-02	-9.53783078e-19	-7.70161538e-01	3.85080769e-01	3.27831401e-01	2.31506409e-02	4.08231410e-01	-3.61930128e-01	2.31506409e-02	-2.31506409e-02	-5.72493681e-02	-7.12912170e-01
1163            	4.62906888e-02	-9.53782412e-19	-7.70323115e-01	3.85161558e-01	3.27879728e-01	2.31453444e-02	4.08306902e-01	-3.62016213e-01	2.31453444e-02	-2.31453444e-02	-5.72818296e-02	-7.13041286e-01
1164            	4.62816282e-02	-9.53781463e-19	-7.70507032e-01	3.85253516e-01	3.27938804e-01	2.31408141e-02	4.08394330e-01	-3.62112702e-01	2.31408141e-02	-2.31408141e-02	-5.73147120e-02	-7.13192320e-01
1165            	4.62719019e-02	-9.53780790e-19	-7.70692752e-01	3.85346376e-01	3.27996921e-01	2.31359510e-02	4.08482327e-01	-3.62210425e-01	2.31359510e-02	-2.31359510e-02	-5.73494553e-02	-7.13343297e-01
1166            	4.62624959e-02	-9.53780094e-19	-7.70874681e-01	3.85437340e-01	3.28054286e-01	2.31312480e-02	4.08568588e-01	-3.62306092e-01	2.31312480e-02	-2.31312480e-02	-5.73830545e-02	-7.13491626e-01
1167            	4.62520796e-02	-9.53779623e-19	-7.71050241e-01	3.85525121e-01	3.28107457e-01	2.31260398e-02	4.08651161e-01	-3.62399081e-01	2.31260398e-02	-2.31260398e-02	-5.74176636e-02	-7.13632578e-01
1168            	4.62416895e-02	-9.53779127e-19	-7.71231002e-01	3.85615501e-01	3.28162419e-01	2.31208448e-02	4.08736346e-01	-3.62494656e-01	2.31208448e-02	-2.31208448e-02	-5.74530827e-02	-7.13777920e-01
1169            	4.62310624e-02	-9.53778710e-19	-7.71401134e-01	3.85700567e-01	3.28213177e-01	2.31155312e-02	4.08816098e-01	-3.62585036e-01	2.31155312e-02	-2.31155312e-02	-5.74873900e-02	-7.13913744e-01
1170            	4.62210018e-02	-9.53778151e-19	-7.71573831e-01	3.85786916e-01	3.28265956e-01	2.31105009e-02	4.08897417e-01	-3.62676415e-01	2.31105009e-02	-2.31105009e-02	-5.75209595e-02	-7.14052872e-01
1171            	4.62111966e-02	-9.53777583e-19	-7.71748305e-01	3.85874153e-01	3.28319708e-01	2.31055983e-02	4.08979751e-01	-3.62768554e-01	2.31055983e-02	-2.31055983e-02	-5.75544443e-02	-7.14193861e-01
1172            	4.62016407e-02	-9.53777026e-19	-7.71924251e-01	3.85962125e-01	3.28374379e-01	2.31008203e-02	4.09062946e-01	-3.62861305e-01	2.31008203e-02	-2.31008203e-02	-5.75877462e-02	-7.14336504e-01
1173            	4.61917565e-02	-9.53776589e-19	-7.72100266e-01	3.86050133e-01	3.28428452e-01	2.30958783e-02	4.09146011e-01	-3.62954255e-01	2.30958783e-02	-2.30958783e-02	-5.76216804e-02	-7.14478585e-01
1174            	4.61816657e-02	-9.53776206e-19	-7.72276135e-01	3.86138067e-01	3.28482145e-01	2.30908328e-02	4.09228900e-01	-3.63047235e-01	2.30908328e-02	-2.30908328e-02	-5.76559219e-02	-7.14620213e-01
1175            	4.61714733e-02	-9.53775816e-19	-7.72451437e-01	3.86225719e-01	3.28535498e-01	2.30857367e-02	4.09311455e-01	-3.63139982e-01	2.30857367e-02	-2.30857367e-02	-5.76902205e-02	-7.14761217e-01
1176            	4.61615880e-02	-9.53775310e-19	-7.72626957e-01	3.86313478e-01	3.28589506e-01	2.30807940e-02	4.09394272e-01	-3.63232684e-01	2.30807940e-02	-2.30807940e-02	-5.77239728e-02	-7.14902984e-01
1177            	4.61517890e-02	-9.53774729e-19	-7.72795149e-01	3.86397575e-01	3.28641175e-01	2.30758945e-02	4.09473469e-01	-3.63321680e-01	2.30758945e-02	-2.30758945e-02	-5.77564000e-02	-7.15038749e-01
1178            	4.61422135e-02	-9.53774022e-19	-7.72979495e-01	3.86489747e-01	3.28698819e-01	2.30711067e-02	4.09560854e-01	-3.63418641e-01	2.30711067e-02	-2.30711067e-02	-5.77909279e-02	-7.15188567e-01
1179            	4.61323618e-02	-9.53773439e-19	-7.73146206e-01	3.86573103e-01	3.28749821e-01	2.30661809e-02	4.09639284e-01	-3.63506922e-01	2.30661809e-02	-2.30661809e-02	-5.78232817e-02	-7.15322924e-01
1180            	4.61223742e-02	-9.53772814e-19	-7.73326790e-01	3.86663395e-01	3.28805500e-01	2.30611871e-02	4.09724582e-01	-3.63602208e-01	2.30611871e-02	-2.30611871e-02	-5.78578952e-02	-7.15468895e-01
1181            	4.61121336e-02	-9.53772302e-19	-7.73491094e-01	3.86745547e-01	3.28855086e-01	2.30560668e-02	4.09801614e-01	-3.63689480e-01	2.30560668e-02	-2.30560668e-02	-5.78904614e-02	-7.15600633e-01
1182            	4.61021562e-02	-9.53771657e-19	-7.73671729e-01	3.86835865e-01	3.28910902e-01	2.30510781e-02	4.09886943e-01	-3.63784787e-01	2.30510781e-02	-2.30510781e-02	-5.79249623e-02	-7.15746767e-01
1183            	4.60923619e-02	-9.53771026e-19	-7.73843813e-01	3.86921906e-01	3.28963938e-01	2.30461810e-02	4.09968087e-01	-3.63875725e-01	2.30461810e-02	-2.30461810e-02	-5.79579679e-02	-7.15885845e-01
1184            	4.60826634e-02	-9.53770354e-19	-7.74015406e-01	3.87007703e-01	3.29016970e-01	2.30413317e-02	4.10049035e-01	-3.63966372e-01	2.30413317e-02	-2.30413317e-02	-5.79907329e-02	-7.16024674e-01
1185            	4.60728038e-02	-9.53769713e-19	-7.74187324e-01	3.87093662e-01	3.29069773e-01	2.30364019e-02	4.10130064e-01	-3.64057260e-01	2.30364019e-02	-2.30364019e-02	-5.80238889e-02	-7.16163435e-01
1186            	4.60628700e-02	-9.53769105e-19	-7.74359401e-01	3.87179700e-01	3.29122456e-01	2.30314350e-02	4.10211135e-01	-3.64148265e-01	2.30314350e-02	-2.30314350e-02	-5.80572447e-02	-7.16302156e-01
1187            	4.60476282e-02	-9.53769302e-19	-7.74529192e-01	3.87264596e-01	3.29166288e-01	2.30238141e-02	4.10288410e-01	-3.64240782e-01	2.30238141e-02	-2.30238141e-02	-5.80983083e-02	-7.16430884e-01
1188            	4.60339223e-02	-9.53768989e-19	-7.74704045e-01	3.87352023e-01	3.29214999e-01	2.30169612e-02	4.10368984e-01	-3.64335061e-01	2.30169612e-02	-2.30169612e-02	-5.81370232e-02	-7.16567022e-01
1189            	4.60243443e-02	-9.53767773e-19	-7.74872669e-01	3.87436334e-01	3.29268421e-01	2.30121721e-02	4.10448506e-01	-3.64424162e-01	2.30121721e-02	-2.30121721e-02	-5.81679135e-02	-7.16704755e-01
1190            	4.60139508e-02	-9.53766921e-19	-7.75037918e-01	3.87518959e-01	3.29318490e-01	2.30069754e-02	4.10525935e-01	-3.64511984e-01	2.30069754e-02	-2.30069754e-02	-5.82004697e-02	-7.16837449e-01
1191            	4.60046822e-02	-9.53765968e-19	-7.75212516e-01	3.87606258e-01	3.29373810e-01	2.30023411e-02	4.10608599e-01	-3.64603917e-01	2.30023411e-02	-2.30023411e-02	-5.82324475e-02	-7.16980068e-01
1192            	4.59944670e-02	-9.53765375e-19	-7.75378931e-01	3.87689466e-01	3.29424369e-01	2.29972335e-02	4.10686699e-01	-3.64692232e-01	2.29972335e-02	-2.29972335e-02	-5.82650970e-02	-7.17113834e-01
1193            	4.59847381e-02	-9.53764600e-19	-7.75566518e-01	3.87783259e-01	3.29483299e-01	2.29923691e-02	4.10775628e-01	-3.64790890e-01	2.29923691e-02	-2.29923691e-02	-5.82999596e-02	-7.17266558e-01
1194            	4.59745039e-02	-9.53764076e-19	-7.75736078e-01	3.87868039e-01	3.29534597e-01	2.29872519e-02	4.10855291e-01	-3.64880787e-01	2.29872519e-02	-2.29872519e-02	-5.83334422e-02	-7.17402636e-01
1195            	4.59641619e-02	-9.53763559e-19	-7.75901819e-01	3.87950909e-01	3.29584478e-01	2.29820809e-02	4.10932990e-01	-3.64968828e-01	2.29820809e-02	-2.29820809e-02	-5.83664316e-02	-7.17535387e-01
1196            	4.59534145e-02	-9.53763115e-19	-7.76067208e-01	3.88033604e-01	3.29633433e-01	2.29767073e-02	4.11010311e-01	-3.65056897e-01	2.29767073e-02	-2.29767073e-02	-5.84001704e-02	-7.17667037e-01
1197            	4.59431764e-02	-9.53762565e-19	-7.76240861e-01	3.88120431e-01	3.29686115e-01	2.29715882e-02	4.11092019e-01	-3.65148842e-01	2.29715882e-02	-2.29715882e-02	-5.84343158e-02	-7.17806545e-01
1198            	4.59332105e-02	-9.53762065e-19	-7.76406466e-01	3.88203233e-01	3.29736393e-01	2.29666052e-02	4.11169838e-01	-3.65236628e-01	2.29666052e-02	-2.29666052e-02	-5.84668403e-02	-7.17939625e-01
1199            	4.59235013e-02	-9.53761557e-19	-7.76573913e-01	3.88286957e-01	3.29787850e-01	2.29617507e-02	4.11248707e-01	-3.65325206e-01	2.29617507e-02	-2.29617507e-02	-5.84991069e-02	-7.18074807e-01
1200            	4.59135225e-02	-9.53761147e-19	-7.76741306e-01	3.88370653e-01	3.29838812e-01	2.29567613e-02	4.11327414e-01	-3.65413892e-01	2.29567613e-02	-2.29567613e-02	-5.85318415e-02	-7.18209465e-01
1201            	4.59034757e-02	-9.53760742e-19	-7.76912794e-01	3.88456397e-01	3.29891034e-01	2.29517378e-02	4.11408135e-01	-3.65504659e-01	2.29517378e-02	-2.29517378e-02	-5.85653630e-02	-7.18347431e-01
1202            	4.58933177e-02	-9.53760392e-19	-7.77078373e-01	3.88539186e-01	3.29940847e-01	2.29466589e-02	4.11485845e-01	-3.65592527e-01	2.29466589e-02	-2.29466589e-02	-5.85983393e-02	-7.18480033e-01
1203            	4.58832666e-02	-9.53759950e-19	-7.77246744e-01	3.88623372e-01	3.29991950e-01	2.29416333e-02	4.11565005e-01	-3.65681739e-01	2.29416333e-02	-2.29416333e-02	-5.86314219e-02	-7.18615323e-01
1204            	4.58734098e-02	-9.53759403e-19	-7.77417198e-01	3.88708599e-01	3.30044193e-01	2.29367049e-02	4.11645304e-01	-3.65771894e-01	2.29367049e-02	-2.29367049e-02	-5.86644065e-02	-7.18752792e-01
1205            	4.58637460e-02	-9.53758797e-19	-7.77585618e-01	3.88792809e-01	3.30096028e-01	2.29318730e-02	4.11724682e-01	-3.65860936e-01	2.29318730e-02	-2.29318730e-02	-5.86967808e-02	-7.18888837e-01
1206            	4.58539320e-02	-9.53758211e-19	-7.77752243e-01	3.88876121e-01	3.30146985e-01	2.29269660e-02	4.11803087e-01	-3.65949155e-01	2.29269660e-02	-2.29269660e-02	-5.87291360e-02	-7.19023107e-01
1207            	4.58438922e-02	-9.53757664e-19	-7.77918316e-01	3.88959158e-01	3.30197393e-01	2.29219461e-02	4.11881104e-01	-3.66037212e-01	2.29219461e-02	-2.29219461e-02	-5.87617649e-02	-7.19156551e-01
1208            	4.58336819e-02	-9.53757139e-19	-7.78084166e-01	3.89042083e-01	3.30247482e-01	2.29168410e-02	4.11958924e-01	-3.66125242e-01	2.29168410e-02	-2.29168410e-02	-5.87946006e-02	-7.19289566e-01
1209            	4.58235471e-02	-9.53756578e-19	-7.78250825e-01	3.89125413e-01	3.30298034e-01	2.29117736e-02	4.12037186e-01	-3.66213639e-01	2.29117736e-02	-2.29117736e-02	-5.88273790e-02	-7.19423446e-01
1210            	4.58135950e-02	-9.53755966e-19	-7.78417030e-01	3.89208515e-01	3.30348720e-01	2.29067975e-02	4.12115313e-01	-3.66301718e-01	2.29067975e-02	-2.29067975e-02	-5.88597954e-02	-7.19557235e-01
1211            	4.58037582e-02	-9.53755316e-19	-7.78583697e-01	3.89291849e-01	3.30399753e-01	2.29018791e-02	4.12193728e-01	-3.66389970e-01	2.29018791e-02	-2.29018791e-02	-5.88920958e-02	-7.19691601e-01
1212            	4.57938846e-02	-9.53754679e-19	-7.78750591e-01	3.89375296e-01	3.30450759e-01	2.28969423e-02	4.12272238e-01	-3.66478353e-01	2.28969423e-02	-2.28969423e-02	-5.89245369e-02	-7.19826055e-01
1213            	4.57838929e-02	-9.53754090e-19	-7.78916688e-01	3.89458344e-01	3.30501232e-01	2.28919464e-02	4.12350291e-01	-3.66566398e-01	2.28919464e-02	-2.28919464e-02	-5.89571123e-02	-7.19959576e-01
1214            	4.57737994e-02	-9.53753548e-19	-7.79081813e-01	3.89540907e-01	3.30551157e-01	2.28868997e-02	4.12427806e-01	-3.66654007e-01	2.28868997e-02	-2.28868997e-02	-5.89897501e-02	-7.20092063e-01
1215            	4.57587081e-02	-9.53753771e-19	-7.79251398e-01	3.89625699e-01	3.30594898e-01	2.28793541e-02	4.12505053e-01	-3.66746345e-01	2.28793541e-02	-2.28793541e-02	-5.90308011e-02	-7.20220597e-01
1216            	4.57453628e-02	-9.53753576e-19	-7.79408656e-01	3.89704328e-01	3.30637710e-01	2.28726814e-02	4.12577010e-01	-3.66831647e-01	2.28726814e-02	-2.28726814e-02	-5.90666177e-02	-7.20342039e-01
1217            	4.57354851e-02	-9.53752440e-19	-7.79579958e-01	3.89789979e-01	3.30691495e-01	2.28677426e-02	4.12657722e-01	-3.66922237e-01	2.28677426e-02	-2.28677426e-02	-5.90984846e-02	-7.20481474e-01
1218            	4.57249564e-02	-9.53751709e-19	-7.79734616e-01	3.89867308e-01	3.30737489e-01	2.28624782e-02	4.12729786e-01	-3.67004830e-01	2.28624782e-02	-2.28624782e-02	-5.91298188e-02	-7.20604797e-01
1219            	4.57153214e-02	-9.53750879e-19	-7.79898867e-01	3.89949434e-01	3.30788588e-01	2.28576607e-02	4.12807094e-01	-3.67091773e-01	2.28576607e-02	-2.28576607e-02	-5.91608454e-02	-7.20738022e-01
1220            	4.57049397e-02	-9.53750310e-19	-7.80067301e-01	3.90033651e-01	3.30839568e-01	2.28524699e-02	4.12886121e-01	-3.67181181e-01	2.28524699e-02	-2.28524699e-02	-5.91940832e-02	-7.20873218e-01
1221            	4.56951819e-02	-9.53749669e-19	-7.80236582e-01	3.90118291e-01	3.30891863e-01	2.28475910e-02	4.12965882e-01	-3.67270700e-01	2.28475910e-02	-2.28475910e-02	-5.92264278e-02	-7.21010154e-01
1222            	4.56848458e-02	-9.53749191e-19	-7.80400883e-01	3.90200442e-01	3.30941105e-01	2.28424229e-02	4.13042865e-01	-3.67358019e-01	2.28424229e-02	-2.28424229e-02	-5.92593370e-02	-7.21141546e-01
1223            	4.56744978e-02	-9.53748703e-19	-7.80563503e-01	3.90281752e-01	3.30989724e-01	2.28372489e-02	4.13119001e-01	-3.67444503e-01	2.28372489e-02	-2.28372489e-02	-5.92920274e-02	-7.21271476e-01
1224            	4.56637295e-02	-9.53748285e-19	-7.80724294e-01	3.90362147e-01	3.31036889e-01	2.28318647e-02	4.13194012e-01	-3.67530282e-01	2.28318647e-02	-2.28318647e-02	-5.93252577e-02	-7.21399036e-01
1225            	4.56533096e-02	-9.53747779e-19	-7.80886196e-01	3.90443098e-01	3.31085134e-01	2.28266548e-02	4.13269753e-01	-3.67616443e-01	2.28266548e-02	-2.28266548e-02	-5.93579642e-02	-7.21528231e-01
