# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 9.46572765e-02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
4941            	7.57645866e-02	-2.89354965e-19	-1.35854002e+00	6.79270009e-01	4.87546501e-01	3.78822933e-02	7.17152302e-01	-6.41387716e-01	3.78822933e-02	-3.78822933e-02	-1.91723508e-01	-1.16681651e+00
4942            	7.57671693e-02	-2.89354252e-19	-1.35866760e+00	6.79333799e-01	4.87583254e-01	3.78835846e-02	7.17217383e-01	-6.41450214e-01	3.78835846e-02	-3.78835846e-02	-1.91750545e-01	-1.16691705e+00
4943            	7.58472182e-02	-2.89353688e-19	-1.35946999e+00	6.79734994e-01	4.87930861e-01	3.79236091e-02	7.17658603e-01	-6.41811385e-01	3.79236091e-02	-3.79236091e-02	-1.91804133e-01	-1.16766585e+00
4944            	7.58402197e-02	-2.89350523e-19	-1.35947999e+00	6.79739997e-01	4.87919086e-01	3.79201099e-02	7.17660107e-01	-6.41819887e-01	3.79201099e-02	-3.79201099e-02	-1.91820911e-01	-1.16765908e+00
4945            	7.58869677e-02	-2.89351050e-19	-1.35950754e+00	6.79753771e-01	4.88001355e-01	3.79434839e-02	7.17697255e-01	-6.41810287e-01	3.79434839e-02	-3.79434839e-02	-1.91752416e-01	-1.16775513e+00
4946            	7.58842101e-02	-2.89351038e-19	-1.35953448e+00	6.79767242e-01	4.88004875e-01	3.79421051e-02	7.17709347e-01	-6.41825137e-01	3.79421051e-02	-3.79421051e-02	-1.91762367e-01	-1.16777212e+00
4947            	7.58840878e-02	-2.89351594e-19	-1.35950641e+00	6.79753203e-01	4.87998032e-01	3.79420439e-02	7.17695247e-01	-6.41811159e-01	3.79420439e-02	-3.79420439e-02	-1.91755171e-01	-1.16775124e+00
4948            	7.58826270e-02	-2.89352603e-19	-1.35948513e+00	6.79742564e-01	4.87990925e-01	3.79413135e-02	7.17683877e-01	-6.41801250e-01	3.79413135e-02	-3.79413135e-02	-1.91751639e-01	-1.16773349e+00
4949            	7.58256267e-02	-2.89352721e-19	-1.35873757e+00	6.79368784e-01	4.87694232e-01	3.79128134e-02	7.17281597e-01	-6.41455971e-01	3.79128134e-02	-3.79128134e-02	-1.91674552e-01	-1.16706302e+00
4950            	7.58300131e-02	-2.89354713e-19	-1.35873067e+00	6.79365333e-01	4.87701237e-01	3.79150066e-02	7.17280340e-01	-6.41450326e-01	3.79150066e-02	-3.79150066e-02	-1.91664096e-01	-1.16706657e+00
4951            	7.58303691e-02	-2.89354875e-19	-1.35870177e+00	6.79350887e-01	4.87694937e-01	3.79151845e-02	7.17266072e-01	-6.41435703e-01	3.79151845e-02	-3.79151845e-02	-1.91655950e-01	-1.16704582e+00
4952            	7.58262139e-02	-2.89354791e-19	-1.35866057e+00	6.79330286e-01	4.87677064e-01	3.79131069e-02	7.17243393e-01	-6.41417179e-01	3.79131069e-02	-3.79131069e-02	-1.91653222e-01	-1.16700735e+00
4953            	7.57627335e-02	-2.89354823e-19	-1.35871366e+00	6.79356831e-01	4.87596476e-01	3.78813668e-02	7.17238198e-01	-6.41475465e-01	3.78813668e-02	-3.78813668e-02	-1.91760355e-01	-1.16695331e+00
4954            	7.57634944e-02	-2.89356021e-19	-1.35866614e+00	6.79333069e-01	4.87585241e-01	3.78817472e-02	7.17214816e-01	-6.41451322e-01	3.78817472e-02	-3.78817472e-02	-1.91747829e-01	-1.16691831e+00
4955            	7.57760322e-02	-2.89355426e-19	-1.35885062e+00	6.79425311e-01	4.87654597e-01	3.78880161e-02	7.17313327e-01	-6.41537295e-01	3.78880161e-02	-3.78880161e-02	-1.91770714e-01	-1.16707991e+00
4956            	7.57774168e-02	-2.89353947e-19	-1.35888055e+00	6.79440273e-01	4.87663026e-01	3.78887084e-02	7.17328982e-01	-6.41551565e-01	3.78887084e-02	-3.78887084e-02	-1.91777247e-01	-1.16710330e+00
4957            	7.57820149e-02	-2.89353592e-19	-1.35897565e+00	6.79487827e-01	4.87693465e-01	3.78910075e-02	7.17378834e-01	-6.41596820e-01	3.78910075e-02	-3.78910075e-02	-1.91794362e-01	-1.16718129e+00
4958            	7.58650204e-02	-2.89353339e-19	-1.35956642e+00	6.79783211e-01	4.87982353e-01	3.79325102e-02	7.17715721e-01	-6.41850701e-01	3.79325102e-02	-3.79325102e-02	-1.91800858e-01	-1.16776556e+00
4959            	7.58578779e-02	-2.89351082e-19	-1.35959599e+00	6.79797994e-01	4.87976831e-01	3.79289389e-02	7.17726933e-01	-6.41869055e-01	3.79289389e-02	-3.79289389e-02	-1.91821163e-01	-1.16777482e+00
4960            	7.58549379e-02	-2.89352256e-19	-1.35960756e+00	6.79803779e-01	4.87975568e-01	3.79274690e-02	7.17731248e-01	-6.41876310e-01	3.79274690e-02	-3.79274690e-02	-1.91828210e-01	-1.16777935e+00
4961            	7.58568747e-02	-2.89353406e-19	-1.35960418e+00	6.79802088e-01	4.87979994e-01	3.79284374e-02	7.17730525e-01	-6.41873650e-01	3.79284374e-02	-3.79284374e-02	-1.91822094e-01	-1.16778208e+00
4962            	7.58784417e-02	-2.89354478e-19	-1.35936822e+00	6.79684108e-01	4.87951576e-01	3.79392209e-02	7.17623329e-01	-6.41744887e-01	3.79392209e-02	-3.79392209e-02	-1.91732532e-01	-1.16763568e+00
4963            	7.58811586e-02	-2.89355697e-19	-1.35939472e+00	6.79697359e-01	4.87964872e-01	3.79405793e-02	7.17637938e-01	-6.41756780e-01	3.79405793e-02	-3.79405793e-02	-1.91732487e-01	-1.16766223e+00
4964            	7.58785909e-02	-2.89355696e-19	-1.35935378e+00	6.79676889e-01	4.87950314e-01	3.79392954e-02	7.17616184e-01	-6.41737593e-01	3.79392954e-02	-3.79392954e-02	-1.91726574e-01	-1.16762720e+00
4965            	7.58714567e-02	-2.89355616e-19	-1.35924025e+00	6.79620124e-01	4.87909148e-01	3.79357283e-02	7.17555853e-01	-6.41684396e-01	3.79357283e-02	-3.79357283e-02	-1.91710977e-01	-1.16752927e+00
4966            	7.58628537e-02	-2.89356185e-19	-1.35909764e+00	6.79548820e-01	4.87858123e-01	3.79314268e-02	7.17480247e-01	-6.41617393e-01	3.79314268e-02	-3.79314268e-02	-1.91690697e-01	-1.16740694e+00
4967            	7.57548517e-02	-2.89356677e-19	-1.35839939e+00	6.79199695e-01	4.87496079e-01	3.78774258e-02	7.17077120e-01	-6.41322269e-01	3.78774258e-02	-3.78774258e-02	-1.91703615e-01	-1.16669577e+00
4968            	7.57579149e-02	-2.89360181e-19	-1.35835410e+00	6.79177049e-01	4.87492080e-01	3.78789575e-02	7.17056007e-01	-6.41298092e-01	3.78789575e-02	-3.78789575e-02	-1.91684969e-01	-1.16666913e+00
4969            	7.57586119e-02	-2.89359076e-19	-1.35833545e+00	6.79167726e-01	4.87487725e-01	3.78793060e-02	7.17047032e-01	-6.41288420e-01	3.78793060e-02	-3.78793060e-02	-1.91680001e-01	-1.16665545e+00
4970            	7.57625647e-02	-2.89359104e-19	-1.35888689e+00	6.79443446e-01	4.87642467e-01	3.78812824e-02	7.17324728e-01	-6.41562164e-01	3.78812824e-02	-3.78812824e-02	-1.91800979e-01	-1.16708591e+00
4971            	7.57561025e-02	-2.89357241e-19	-1.35887930e+00	6.79439652e-01	4.87626965e-01	3.78780512e-02	7.17317703e-01	-6.41561601e-01	3.78780512e-02	-3.78780512e-02	-1.91812687e-01	-1.16706662e+00
4972            	7.58226868e-02	-2.89357967e-19	-1.35939210e+00	6.79696050e-01	4.87869060e-01	3.79113434e-02	7.17607393e-01	-6.41784707e-01	3.79113434e-02	-3.79113434e-02	-1.91826990e-01	-1.16756511e+00
4973            	7.58206526e-02	-2.89357177e-19	-1.35944190e+00	6.79720952e-01	4.87876884e-01	3.79103263e-02	7.17631278e-01	-6.41810626e-01	3.79103263e-02	-3.79103263e-02	-1.91844068e-01	-1.16759784e+00
4974            	7.58272589e-02	-2.89357946e-19	-1.35952223e+00	6.79761116e-01	4.87909759e-01	3.79136295e-02	7.17674745e-01	-6.41847486e-01	3.79136295e-02	-3.79136295e-02	-1.91851356e-01	-1.16767087e+00
4975            	7.59084028e-02	-2.89358412e-19	-1.35971789e+00	6.79858944e-01	4.88096598e-01	3.79542014e-02	7.17813146e-01	-6.41904743e-01	3.79542014e-02	-3.79542014e-02	-1.91762347e-01	-1.16795554e+00
4976            	7.59097902e-02	-2.89356119e-19	-1.35977857e+00	6.79889284e-01	4.88114624e-01	3.79548951e-02	7.17844179e-01	-6.41934389e-01	3.79548951e-02	-3.79548951e-02	-1.91774661e-01	-1.16800391e+00
4977            	7.59047178e-02	-2.89357142e-19	-1.35974315e+00	6.79871573e-01	4.88094879e-01	3.79523589e-02	7.17823932e-01	-6.41919214e-01	3.79523589e-02	-3.79523589e-02	-1.91776693e-01	-1.16796645e+00
4978            	7.58953222e-02	-2.89358448e-19	-1.35960380e+00	6.79801901e-01	4.88040822e-01	3.79476611e-02	7.17749562e-01	-6.41854240e-01	3.79476611e-02	-3.79476611e-02	-1.91761079e-01	-1.16784272e+00
4979            	7.58086406e-02	-2.89359531e-19	-1.35874778e+00	6.79373888e-01	4.87671114e-01	3.79043203e-02	7.17278208e-01	-6.41469568e-01	3.79043203e-02	-3.79043203e-02	-1.91702774e-01	-1.16704500e+00
4980            	7.58163094e-02	-2.89363633e-19	-1.35873584e+00	6.79367921e-01	4.87685471e-01	3.79081547e-02	7.17276075e-01	-6.41459766e-01	3.79081547e-02	-3.79081547e-02	-1.91682449e-01	-1.16705339e+00
4981            	7.58205854e-02	-2.89363509e-19	-1.35873940e+00	6.79369698e-01	4.87696878e-01	3.79102927e-02	7.17279990e-01	-6.41459405e-01	3.79102927e-02	-3.79102927e-02	-1.91672820e-01	-1.16706658e+00
4982            	7.57553718e-02	-2.89362732e-19	-1.35872075e+00	6.79360377e-01	4.87589261e-01	3.78776859e-02	7.17238063e-01	-6.41482691e-01	3.78776859e-02	-3.78776859e-02	-1.91771116e-01	-1.16694964e+00
4983            	7.57508548e-02	-2.89363270e-19	-1.35868392e+00	6.79341960e-01	4.87571798e-01	3.78754274e-02	7.17217388e-01	-6.41466533e-01	3.78754274e-02	-3.78754274e-02	-1.91770162e-01	-1.16691376e+00
4984            	7.57498258e-02	-2.89363009e-19	-1.35865056e+00	6.79325280e-01	4.87557105e-01	3.78749129e-02	7.17200193e-01	-6.41450367e-01	3.78749129e-02	-3.78749129e-02	-1.91768175e-01	-1.16688239e+00
4985            	7.58108620e-02	-2.89363957e-19	-1.35940547e+00	6.79702733e-01	4.87854156e-01	3.79054310e-02	7.17608164e-01	-6.41797302e-01	3.79054310e-02	-3.79054310e-02	-1.91848578e-01	-1.16755689e+00
4986            	7.58176934e-02	-2.89362048e-19	-1.35952323e+00	6.79761615e-01	4.87894906e-01	3.79088467e-02	7.17670462e-01	-6.41852768e-01	3.79088467e-02	-3.79088467e-02	-1.91866709e-01	-1.16765652e+00
4987            	7.58233931e-02	-2.89361518e-19	-1.35959087e+00	6.79795433e-01	4.87922914e-01	3.79116966e-02	7.17707130e-01	-6.41883737e-01	3.79116966e-02	-3.79116966e-02	-1.91872519e-01	-1.16771835e+00
4988            	7.59056733e-02	-2.89360808e-19	-1.35980941e+00	6.79904704e-01	4.88113586e-01	3.79528367e-02	7.17857541e-01	-6.41951867e-01	3.79528367e-02	-3.79528367e-02	-1.91791118e-01	-1.16801829e+00
4989            	7.59072762e-02	-2.89358575e-19	-1.35965644e+00	6.79828220e-01	4.88075437e-01	3.79536381e-02	7.17781858e-01	-6.41874582e-01	3.79536381e-02	-3.79536381e-02	-1.91752783e-01	-1.16790366e+00
4990            	7.58913775e-02	-2.89359010e-19	-1.35958338e+00	6.79791689e-01	4.88030221e-01	3.79456887e-02	7.17737378e-01	-6.41846001e-01	3.79456887e-02	-3.79456887e-02	-1.91761469e-01	-1.16782191e+00
4991            	7.58248191e-02	-2.89361039e-19	-1.35904892e+00	6.79524461e-01	4.87778490e-01	3.79124095e-02	7.17436870e-01	-6.41612051e-01	3.79124095e-02	-3.79124095e-02	-1.91745971e-01	-1.16730295e+00
4992            	7.58259336e-02	-2.89365318e-19	-1.35904389e+00	6.79521943e-01	4.87780167e-01	3.79129668e-02	7.17434910e-01	-6.41608976e-01	3.79129668e-02	-3.79129668e-02	-1.91741776e-01	-1.16730211e+00
4993            	7.58254214e-02	-2.89366079e-19	-1.35903872e+00	6.79519359e-01	4.87779585e-01	3.79127107e-02	7.17432070e-01	-6.41606648e-01	3.79127107e-02	-3.79127107e-02	-1.91739774e-01	-1.16729894e+00
4994            	7.58189409e-02	-2.89365635e-19	-1.35904730e+00	6.79523649e-01	4.87771659e-01	3.79094704e-02	7.17433119e-01	-6.41614178e-01	3.79094704e-02	-3.79094704e-02	-1.91751989e-01	-1.16729531e+00
4995            	7.58205325e-02	-2.89365386e-19	-1.35905270e+00	6.79526349e-01	4.87773269e-01	3.79102663e-02	7.17436615e-01	-6.41616083e-01	3.79102663e-02	-3.79102663e-02	-1.91753080e-01	-1.16729962e+00
4996            	7.58088826e-02	-2.89365775e-19	-1.35911071e+00	6.79555356e-01	4.87768901e-01	3.79044413e-02	7.17459797e-01	-6.41650915e-01	3.79044413e-02	-3.79044413e-02	-1.91786455e-01	-1.16732426e+00
4997            	7.58097503e-02	-2.89366490e-19	-1.35908605e+00	6.79543025e-01	4.87762523e-01	3.79048752e-02	7.17447900e-01	-6.41638150e-01	3.79048752e-02	-3.79048752e-02	-1.91780502e-01	-1.16730555e+00
4998            	7.58081707e-02	-2.89367161e-19	-1.35924552e+00	6.79622758e-01	4.87808697e-01	3.79040853e-02	7.17526843e-01	-6.41718672e-01	3.79040853e-02	-3.79040853e-02	-1.91814061e-01	-1.16743145e+00
4999            	7.58096930e-02	-2.89366608e-19	-1.35925053e+00	6.79625264e-01	4.87812961e-01	3.79048465e-02	7.17530111e-01	-6.41720418e-01	3.79048465e-02	-3.79048465e-02	-1.91812303e-01	-1.16743823e+00
5000            	7.58134626e-02	-2.89366068e-19	-1.35938498e+00	6.79692489e-01	4.87856406e-01	3.79067313e-02	7.17599220e-01	-6.41785757e-01	3.79067313e-02	-3.79067313e-02	-1.91836083e-01	-1.16754889e+00
5001            	7.58118891e-02	-2.89364830e-19	-1.35941203e+00	6.79706017e-01	4.87859629e-01	3.79059446e-02	7.17611962e-01	-6.41800073e-01	3.79059446e-02	-3.79059446e-02	-1.91846388e-01	-1.16756565e+00
5002            	7.58230475e-02	-2.89364325e-19	-1.35950212e+00	6.79751060e-01	4.87898268e-01	3.79115237e-02	7.17662583e-01	-6.41839536e-01	3.79115237e-02	-3.79115237e-02	-1.91852791e-01	-1.16764933e+00
5003            	7.58220576e-02	-2.89364397e-19	-1.35951995e+00	6.79759974e-01	4.87901441e-01	3.79110288e-02	7.17671003e-01	-6.41848945e-01	3.79110288e-02	-3.79110288e-02	-1.91858533e-01	-1.16766141e+00
5004            	7.58536780e-02	-2.89365103e-19	-1.35957360e+00	6.79786798e-01	4.87966595e-01	3.79268390e-02	7.17713637e-01	-6.41859959e-01	3.79268390e-02	-3.79268390e-02	-1.91820203e-01	-1.16775339e+00
5005            	7.58588848e-02	-2.89365330e-19	-1.35962915e+00	6.79814576e-01	4.87991322e-01	3.79294424e-02	7.17744019e-01	-6.41885134e-01	3.79294424e-02	-3.79294424e-02	-1.91823254e-01	-1.16780590e+00
5006            	7.58747809e-02	-2.89365201e-19	-1.35963107e+00	6.79815534e-01	4.88016625e-01	3.79373904e-02	7.17752924e-01	-6.41878143e-01	3.79373904e-02	-3.79373904e-02	-1.91798909e-01	-1.16783216e+00
5007            	7.58799028e-02	-2.89365680e-19	-1.35963460e+00	6.79817299e-01	4.88025935e-01	3.79399514e-02	7.17757251e-01	-6.41877348e-01	3.79399514e-02	-3.79399514e-02	-1.91791364e-01	-1.16784323e+00
5008            	7.58770437e-02	-2.89365927e-19	-1.35943311e+00	6.79716555e-01	4.87965176e-01	3.79385219e-02	7.17655077e-01	-6.41778033e-01	3.79385219e-02	-3.79385219e-02	-1.91751378e-01	-1.16768173e+00
5009            	7.58759612e-02	-2.89367065e-19	-1.35937441e+00	6.79687206e-01	4.87948589e-01	3.79379806e-02	7.17625187e-01	-6.41749226e-01	3.79379806e-02	-3.79379806e-02	-1.91738617e-01	-1.16763580e+00
5010            	7.58713133e-02	-2.89367751e-19	-1.35931379e+00	6.79656893e-01	4.87926139e-01	3.79356566e-02	7.17592549e-01	-6.41721236e-01	3.79356566e-02	-3.79356566e-02	-1.91730754e-01	-1.16758303e+00
5011            	7.57783467e-02	-2.89368222e-19	-1.35897980e+00	6.79489899e-01	4.87691436e-01	3.78891734e-02	7.17379073e-01	-6.41600726e-01	3.78891734e-02	-3.78891734e-02	-1.91798463e-01	-1.16718134e+00
5012            	7.57779185e-02	-2.89370666e-19	-1.35893401e+00	6.79467003e-01	4.87681718e-01	3.78889592e-02	7.17355962e-01	-6.41578043e-01	3.78889592e-02	-3.78889592e-02	-1.91785284e-01	-1.16714872e+00
5013            	7.57756475e-02	-2.89369372e-19	-1.35888174e+00	6.79440869e-01	4.87663330e-01	3.78878237e-02	7.17328693e-01	-6.41553045e-01	3.78878237e-02	-3.78878237e-02	-1.91777539e-01	-1.16710420e+00
5014            	7.57715106e-02	-2.89368922e-19	-1.35893392e+00	6.79466959e-01	4.87666429e-01	3.78857553e-02	7.17352714e-01	-6.41581204e-01	3.78857553e-02	-3.78857553e-02	-1.91800530e-01	-1.16713339e+00
5015            	7.57793768e-02	-2.89368267e-19	-1.35914348e+00	6.79571738e-01	4.87731511e-01	3.78896884e-02	7.17461427e-01	-6.41682050e-01	3.78896884e-02	-3.78896884e-02	-1.91840227e-01	-1.16730325e+00
5016            	7.57811003e-02	-2.89368253e-19	-1.35921178e+00	6.79605892e-01	4.87750534e-01	3.78905502e-02	7.17496442e-01	-6.41715342e-01	3.78905502e-02	-3.78905502e-02	-1.91855358e-01	-1.16735643e+00
5017            	7.58886172e-02	-2.89368679e-19	-1.35992281e+00	6.79961405e-01	4.88116910e-01	3.79443086e-02	7.17905714e-01	-6.42017096e-01	3.79443086e-02	-3.79443086e-02	-1.91844495e-01	-1.16807832e+00
5018            	7.58862425e-02	-2.89365063e-19	-1.35995889e+00	6.79979445e-01	4.88121805e-01	3.79431213e-02	7.17922566e-01	-6.42036323e-01	3.79431213e-02	-3.79431213e-02	-1.91857640e-01	-1.16810125e+00
5019            	7.58852276e-02	-2.89364926e-19	-1.35998161e+00	6.79990804e-01	4.88127378e-01	3.79426138e-02	7.17933418e-01	-6.42048190e-01	3.79426138e-02	-3.79426138e-02	-1.91863426e-01	-1.16811818e+00
5020            	7.58882085e-02	-2.89364898e-19	-1.35991115e+00	6.79955574e-01	4.88114365e-01	3.79441042e-02	7.17899678e-01	-6.42011470e-01	3.79441042e-02	-3.79441042e-02	-1.91841209e-01	-1.16806994e+00
5021            	7.58801080e-02	-2.89366293e-19	-1.35969924e+00	6.79849622e-01	4.88044499e-01	3.79400540e-02	7.17789676e-01	-6.41909568e-01	3.79400540e-02	-3.79400540e-02	-1.91805123e-01	-1.16789412e+00
5022            	7.58795311e-02	-2.89368171e-19	-1.35966607e+00	6.79833033e-01	4.88036737e-01	3.79397656e-02	7.17772799e-01	-6.41893268e-01	3.79397656e-02	-3.79397656e-02	-1.91796296e-01	-1.16786977e+00
5023            	7.58374507e-02	-2.89368648e-19	-1.35930172e+00	6.79650859e-01	4.87874999e-01	3.79187253e-02	7.17569584e-01	-6.41732133e-01	3.79187253e-02	-3.79187253e-02	-1.91775859e-01	-1.16752586e+00
5024            	7.58346594e-02	-2.89369719e-19	-1.35924540e+00	6.79622700e-01	4.87855932e-01	3.79173297e-02	7.17540030e-01	-6.41705370e-01	3.79173297e-02	-3.79173297e-02	-1.91766768e-01	-1.16747863e+00
5025            	7.57400640e-02	-2.89370434e-19	-1.35877685e+00	6.79388426e-01	4.87572162e-01	3.78700320e-02	7.17258458e-01	-6.41518394e-01	3.78700320e-02	-3.78700320e-02	-1.91816264e-01	-1.16696059e+00
5026            	7.57470294e-02	-2.89373531e-19	-1.35874180e+00	6.79370900e-01	4.87575104e-01	3.78735147e-02	7.17244415e-01	-6.41497385e-01	3.78735147e-02	-3.78735147e-02	-1.91795796e-01	-1.16694600e+00
5027            	7.57525868e-02	-2.89372619e-19	-1.35874697e+00	6.79373484e-01	4.87585456e-01	3.78762934e-02	7.17249778e-01	-6.41497191e-01	3.78762934e-02	-3.78762934e-02	-1.91788028e-01	-1.16695894e+00
5028            	7.58344843e-02	-2.89372265e-19	-1.35954376e+00	6.79771879e-01	4.87939016e-01	3.79172421e-02	7.17689121e-01	-6.41854636e-01	3.79172421e-02	-3.79172421e-02	-1.91832862e-01	-1.16771089e+00
5029            	7.58335834e-02	-2.89366356e-19	-1.35960548e+00	6.79802741e-01	4.87951345e-01	3.79167917e-02	7.17719532e-01	-6.41885949e-01	3.79167917e-02	-3.79167917e-02	-1.91851396e-01	-1.16775409e+00
5030            	7.58337676e-02	-2.89365274e-19	-1.35963560e+00	6.79817800e-01	4.87957315e-01	3.79168838e-02	7.17734684e-01	-6.41900916e-01	3.79168838e-02	-3.79168838e-02	-1.91860485e-01	-1.16777511e+00
5031            	7.59025053e-02	-2.89364336e-19	-1.35995385e+00	6.79976926e-01	4.88142413e-01	3.79512526e-02	7.17928178e-01	-6.42025673e-01	3.79512526e-02	-3.79512526e-02	-1.91834513e-01	-1.16811934e+00
5032            	7.58987272e-02	-2.89362235e-19	-1.35997245e+00	6.79986227e-01	4.88142984e-01	3.79493636e-02	7.17935591e-01	-6.42036864e-01	3.79493636e-02	-3.79493636e-02	-1.91843243e-01	-1.16812921e+00
5033            	7.58806597e-02	-2.89361242e-19	-1.35980324e+00	6.79901622e-01	4.88077403e-01	3.79403299e-02	7.17841952e-01	-6.41961292e-01	3.79403299e-02	-3.79403299e-02	-1.91824219e-01	-1.16797902e+00
5034            	7.58754793e-02	-2.89361178e-19	-1.35977063e+00	6.79885316e-01	4.88062289e-01	3.79377397e-02	7.17823056e-01	-6.41947577e-01	3.79377397e-02	-3.79377397e-02	-1.91823027e-01	-1.16794761e+00
5035            	7.58569384e-02	-2.89361612e-19	-1.35959823e+00	6.79799117e-01	4.87984432e-01	3.79284692e-02	7.17727586e-01	-6.41870647e-01	3.79284692e-02	-3.79284692e-02	-1.91814685e-01	-1.16778355e+00
5036            	7.58313449e-02	-2.89362989e-19	-1.35940517e+00	6.79702586e-01	4.87890271e-01	3.79156724e-02	7.17618259e-01	-6.41786914e-01	3.79156724e-02	-3.79156724e-02	-1.91812315e-01	-1.16759286e+00
5037            	7.58164695e-02	-2.89364858e-19	-1.35932391e+00	6.79661953e-01	4.87843805e-01	3.79082348e-02	7.17570188e-01	-6.41753718e-01	3.79082348e-02	-3.79082348e-02	-1.91818148e-01	-1.16750576e+00
5038            	7.58101410e-02	-2.89365835e-19	-1.35927714e+00	6.79638570e-01	4.87820667e-01	3.79050705e-02	7.17543640e-01	-6.41733499e-01	3.79050705e-02	-3.79050705e-02	-1.91817903e-01	-1.16745924e+00
5039            	7.58073797e-02	-2.89366070e-19	-1.35924792e+00	6.79623961e-01	4.87808246e-01	3.79036898e-02	7.17527651e-01	-6.41720271e-01	3.79036898e-02	-3.79036898e-02	-1.91815715e-01	-1.16743221e+00
5040            	7.58062264e-02	-2.89366002e-19	-1.35925386e+00	6.79626928e-01	4.87807616e-01	3.79031132e-02	7.17530041e-01	-6.41723815e-01	3.79031132e-02	-3.79031132e-02	-1.91819312e-01	-1.16743454e+00
5041            	7.58072231e-02	-2.89365370e-19	-1.35929393e+00	6.79646967e-01	4.87820763e-01	3.79036115e-02	7.17550579e-01	-6.41743356e-01	3.79036115e-02	-3.79036115e-02	-1.91826204e-01	-1.16746773e+00
5042            	7.58102227e-02	-2.89364560e-19	-1.35935421e+00	6.79677106e-01	4.87842848e-01	3.79051113e-02	7.17582217e-01	-6.41771994e-01	3.79051113e-02	-3.79051113e-02	-1.91834258e-01	-1.16751995e+00
5043            	7.58166632e-02	-2.89363923e-19	-1.35946106e+00	6.79730530e-01	4.87882676e-01	3.79083316e-02	7.17638861e-01	-6.41822198e-01	3.79083316e-02	-3.79083316e-02	-1.91847854e-01	-1.16761321e+00
5044            	7.58269747e-02	-2.89362980e-19	-1.35960205e+00	6.79801025e-01	4.87937329e-01	3.79134874e-02	7.17714512e-01	-6.41887537e-01	3.79134874e-02	-3.79134874e-02	-1.91863696e-01	-1.16773835e+00
5045            	7.58282025e-02	-2.89361653e-19	-1.35965146e+00	6.79825728e-01	4.87952375e-01	3.79141013e-02	7.17739829e-01	-6.41911626e-01	3.79141013e-02	-3.79141013e-02	-1.91873353e-01	-1.16777810e+00
5046            	7.58431129e-02	-2.89360448e-19	-1.35976173e+00	6.79880863e-01	4.88006179e-01	3.79215565e-02	7.17802420e-01	-6.41959307e-01	3.79215565e-02	-3.79215565e-02	-1.91874685e-01	-1.16788704e+00
5047            	7.58443065e-02	-2.89359450e-19	-1.35980446e+00	6.79902230e-01	4.88020393e-01	3.79221532e-02	7.17824383e-01	-6.41980077e-01	3.79221532e-02	-3.79221532e-02	-1.91881837e-01	-1.16792262e+00
5048            	7.58567891e-02	-2.89359157e-19	-1.35983085e+00	6.79915425e-01	4.88046909e-01	3.79283946e-02	7.17843820e-01	-6.41987031e-01	3.79283946e-02	-3.79283946e-02	-1.91868516e-01	-1.16796233e+00
5049            	7.58602366e-02	-2.89359723e-19	-1.35986793e+00	6.79933967e-01	4.88062344e-01	3.79301183e-02	7.17864085e-01	-6.42003849e-01	3.79301183e-02	-3.79301183e-02	-1.91871623e-01	-1.16799631e+00
5050            	7.58654969e-02	-2.89360367e-19	-1.35988170e+00	6.79940849e-01	4.88074292e-01	3.79327485e-02	7.17873598e-01	-6.42008101e-01	3.79327485e-02	-3.79327485e-02	-1.91866557e-01	-1.16801514e+00
5051            	7.58722676e-02	-2.89361283e-19	-1.35980186e+00	6.79900931e-01	4.88063179e-01	3.79361338e-02	7.17837065e-01	-6.41964797e-01	3.79361338e-02	-3.79361338e-02	-1.91837752e-01	-1.16796411e+00
5052            	7.58750653e-02	-2.89361747e-19	-1.35975371e+00	6.79876855e-01	4.88056112e-01	3.79375326e-02	7.17814388e-01	-6.41939322e-01	3.79375326e-02	-3.79375326e-02	-1.91820743e-01	-1.16793297e+00
5053            	7.58594396e-02	-2.89361494e-19	-1.35953822e+00	6.79769110e-01	4.87974704e-01	3.79297198e-02	7.17698830e-01	-6.41839390e-01	3.79297198e-02	-3.79297198e-02	-1.91794406e-01	-1.16774381e+00
5054            	7.58578309e-02	-2.89362229e-19	-1.35948174e+00	6.79740869e-01	4.87957224e-01	3.79289155e-02	7.17669784e-01	-6.41811953e-01	3.79289155e-02	-3.79289155e-02	-1.91783645e-01	-1.16769809e+00
5055            	7.58207605e-02	-2.89362353e-19	-1.35931713e+00	6.79658564e-01	4.87854650e-01	3.79103802e-02	7.17568945e-01	-6.41748184e-01	3.79103802e-02	-3.79103802e-02	-1.91803915e-01	-1.16751321e+00
