# Force coefficients
# dragDir       : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# sideDir       : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# liftDir       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# rollAxis      : (1.00000000e+00 0.00000000e+00 0.00000000e+00)
# pitchAxis     : (0.00000000e+00 0.00000000e+00 -1.00000000e+00)
# yawAxis       : (0.00000000e+00 1.00000000e+00 0.00000000e+00)
# magUInf       : 9.46572765e-02
# lRef          : 1.00000000e+00
# Aref          : 1.00000000e+00
# CofR          : (0.00000000e+00 0.00000000e+00 0.00000000e+00)
#
# Time          	Cd              	Cs              	Cl              	CmRoll          	CmPitch         	CmYaw           	Cd(f)           	Cd(r)           	Cs(f)           	Cs(r)           	Cl(f)           	Cl(r)           
4027            	7.71135371e-02	1.69064727e-19	-1.12928465e+00	5.64642327e-01	4.01763477e-01	3.85567686e-02	6.03199096e-01	-5.26085559e-01	3.85567686e-02	-3.85567686e-02	-1.62878850e-01	-9.66405804e-01
4028            	7.71132721e-02	1.69065130e-19	-1.12937480e+00	5.64687400e-01	4.01810408e-01	3.85566360e-02	6.03244036e-01	-5.26130764e-01	3.85566360e-02	-3.85566360e-02	-1.62876992e-01	-9.66497807e-01
4029            	7.71088921e-02	1.69064861e-19	-1.12938065e+00	5.64690324e-01	4.01788912e-01	3.85544460e-02	6.03244770e-01	-5.26135878e-01	3.85544460e-02	-3.85544460e-02	-1.62901412e-01	-9.66479236e-01
4030            	7.71108243e-02	1.69065319e-19	-1.12945367e+00	5.64726834e-01	4.01825930e-01	3.85554121e-02	6.03282246e-01	-5.26171422e-01	3.85554121e-02	-3.85554121e-02	-1.62900904e-01	-9.66552764e-01
4031            	7.71131012e-02	1.69065068e-19	-1.12946665e+00	5.64733326e-01	4.01811377e-01	3.85565506e-02	6.03289877e-01	-5.26176776e-01	3.85565506e-02	-3.85565506e-02	-1.62921949e-01	-9.66544703e-01
4032            	7.71168816e-02	1.69065450e-19	-1.12952664e+00	5.64763321e-01	4.01839289e-01	3.85584408e-02	6.03321762e-01	-5.26204880e-01	3.85584408e-02	-3.85584408e-02	-1.62924032e-01	-9.66602610e-01
4033            	7.71187676e-02	1.69065245e-19	-1.12957386e+00	5.64786929e-01	4.01846415e-01	3.85593838e-02	6.03346313e-01	-5.26227545e-01	3.85593838e-02	-3.85593838e-02	-1.62940514e-01	-9.66633344e-01
4034            	7.71164457e-02	1.69065455e-19	-1.12962076e+00	5.64810379e-01	4.01860483e-01	3.85582229e-02	6.03368602e-01	-5.26252157e-01	3.85582229e-02	-3.85582229e-02	-1.62949896e-01	-9.66670863e-01
4035            	7.71160258e-02	1.69065377e-19	-1.12970125e+00	5.64850626e-01	4.01889334e-01	3.85580129e-02	6.03408639e-01	-5.26292613e-01	3.85580129e-02	-3.85580129e-02	-1.62961293e-01	-9.66739960e-01
4036            	7.71103777e-02	1.69065405e-19	-1.12973401e+00	5.64867004e-01	4.01888440e-01	3.85551889e-02	6.03422193e-01	-5.26311815e-01	3.85551889e-02	-3.85551889e-02	-1.62978565e-01	-9.66755444e-01
4037            	7.71131821e-02	1.69065518e-19	-1.12982676e+00	5.64913378e-01	4.01927859e-01	3.85565910e-02	6.03469969e-01	-5.26356787e-01	3.85565910e-02	-3.85565910e-02	-1.62985518e-01	-9.66841237e-01
4038            	7.71110811e-02	1.69065400e-19	-1.12984107e+00	5.64920535e-01	4.01916527e-01	3.85555405e-02	6.03476076e-01	-5.26364995e-01	3.85555405e-02	-3.85555405e-02	-1.63004008e-01	-9.66837062e-01
4039            	7.71182426e-02	1.69065684e-19	-1.12992999e+00	5.64964994e-01	4.01960614e-01	3.85591213e-02	6.03524116e-01	-5.26405873e-01	3.85591213e-02	-3.85591213e-02	-1.63004381e-01	-9.66925608e-01
4040            	7.71214422e-02	1.69065477e-19	-1.12992446e+00	5.64962232e-01	4.01940839e-01	3.85607211e-02	6.03522954e-01	-5.26401511e-01	3.85607211e-02	-3.85607211e-02	-1.63021394e-01	-9.66903071e-01
4041            	7.71264570e-02	1.69065873e-19	-1.13000848e+00	5.65004239e-01	4.01988545e-01	3.85632285e-02	6.03567468e-01	-5.26441011e-01	3.85632285e-02	-3.85632285e-02	-1.63015694e-01	-9.66992785e-01
4042            	7.71246423e-02	1.69065570e-19	-1.13000557e+00	5.65002783e-01	4.01966952e-01	3.85623212e-02	6.03565104e-01	-5.26440462e-01	3.85623212e-02	-3.85623212e-02	-1.63035831e-01	-9.66969735e-01
4043            	7.71216343e-02	1.69066012e-19	-1.13009810e+00	5.65049052e-01	4.02012116e-01	3.85608172e-02	6.03609869e-01	-5.26488235e-01	3.85608172e-02	-3.85608172e-02	-1.63036936e-01	-9.67061168e-01
4044            	7.71161701e-02	1.69065694e-19	-1.13012966e+00	5.65064832e-01	4.02001910e-01	3.85580851e-02	6.03622917e-01	-5.26506747e-01	3.85580851e-02	-3.85580851e-02	-1.63062921e-01	-9.67066742e-01
4045            	7.71160509e-02	1.69066076e-19	-1.13021906e+00	5.65109530e-01	4.02038505e-01	3.85580254e-02	6.03667555e-01	-5.26551504e-01	3.85580254e-02	-3.85580254e-02	-1.63071024e-01	-9.67148035e-01
4046            	7.71166198e-02	1.69065832e-19	-1.13027418e+00	5.65137088e-01	4.02046049e-01	3.85583099e-02	6.03695398e-01	-5.26578778e-01	3.85583099e-02	-3.85583099e-02	-1.63091040e-01	-9.67183137e-01
4047            	7.71207567e-02	1.69066110e-19	-1.13033244e+00	5.65166219e-01	4.02065054e-01	3.85603783e-02	6.03726598e-01	-5.26605841e-01	3.85603783e-02	-3.85603783e-02	-1.63101165e-01	-9.67231273e-01
4048            	7.71245017e-02	1.69066002e-19	-1.13039803e+00	5.65199013e-01	4.02089387e-01	3.85622509e-02	6.03761264e-01	-5.26636762e-01	3.85622509e-02	-3.85622509e-02	-1.63109627e-01	-9.67288400e-01
4049            	7.71291277e-02	1.69066118e-19	-1.13040883e+00	5.65204413e-01	4.02084778e-01	3.85645639e-02	6.03768977e-01	-5.26639849e-01	3.85645639e-02	-3.85645639e-02	-1.63119635e-01	-9.67289191e-01
4050            	7.71288233e-02	1.69066200e-19	-1.13047562e+00	5.65237808e-01	4.02117165e-01	3.85644116e-02	6.03802220e-01	-5.26673397e-01	3.85644116e-02	-3.85644116e-02	-1.63120643e-01	-9.67354974e-01
4051            	7.71289557e-02	1.69066147e-19	-1.13047047e+00	5.65235236e-01	4.02098690e-01	3.85644778e-02	6.03799714e-01	-5.26670758e-01	3.85644778e-02	-3.85644778e-02	-1.63136546e-01	-9.67333926e-01
4052            	7.71224789e-02	1.69066376e-19	-1.13055426e+00	5.65277129e-01	4.02140222e-01	3.85612394e-02	6.03838369e-01	-5.26715890e-01	3.85612394e-02	-3.85612394e-02	-1.63136907e-01	-9.67417351e-01
4053            	7.71239360e-02	1.69066171e-19	-1.13055359e+00	5.65276795e-01	4.02120014e-01	3.85619680e-02	6.03838763e-01	-5.26714827e-01	3.85619680e-02	-3.85619680e-02	-1.63156781e-01	-9.67396809e-01
4054            	7.71181044e-02	1.69066502e-19	-1.13066077e+00	5.65330386e-01	4.02171646e-01	3.85590522e-02	6.03889438e-01	-5.26771334e-01	3.85590522e-02	-3.85590522e-02	-1.63158740e-01	-9.67502032e-01
4055            	7.71284932e-02	1.69066275e-19	-1.13067722e+00	5.65338609e-01	4.02155207e-01	3.85642466e-02	6.03902855e-01	-5.26774362e-01	3.85642466e-02	-3.85642466e-02	-1.63183402e-01	-9.67493816e-01
4056            	7.71275878e-02	1.69066686e-19	-1.13078929e+00	5.65394645e-01	4.02211220e-01	3.85637939e-02	6.03958439e-01	-5.26830851e-01	3.85637939e-02	-3.85637939e-02	-1.63183424e-01	-9.67605865e-01
4057            	7.71381957e-02	1.69066410e-19	-1.13081132e+00	5.65405660e-01	4.02200774e-01	3.85690978e-02	6.03974758e-01	-5.26836562e-01	3.85690978e-02	-3.85690978e-02	-1.63204886e-01	-9.67606433e-01
4058            	7.71300905e-02	1.69066777e-19	-1.13089722e+00	5.65448610e-01	4.02240113e-01	3.85650452e-02	6.04013655e-01	-5.26883565e-01	3.85650452e-02	-3.85650452e-02	-1.63208497e-01	-9.67688723e-01
4059            	7.71347846e-02	1.69066393e-19	-1.13092817e+00	5.65464083e-01	4.02238615e-01	3.85673923e-02	6.04031475e-01	-5.26896691e-01	3.85673923e-02	-3.85673923e-02	-1.63225468e-01	-9.67702698e-01
4060            	7.71233828e-02	1.69066556e-19	-1.13098428e+00	5.65492139e-01	4.02257534e-01	3.85616914e-02	6.04053830e-01	-5.26930447e-01	3.85616914e-02	-3.85616914e-02	-1.63234604e-01	-9.67749673e-01
4061            	7.71313793e-02	1.69066442e-19	-1.13104225e+00	5.65521123e-01	4.02275293e-01	3.85656896e-02	6.04086812e-01	-5.26955433e-01	3.85656896e-02	-3.85656896e-02	-1.63245829e-01	-9.67796416e-01
4062            	7.71255248e-02	1.69066485e-19	-1.13107574e+00	5.65537871e-01	4.02277590e-01	3.85627624e-02	6.04100634e-01	-5.26975109e-01	3.85627624e-02	-3.85627624e-02	-1.63260281e-01	-9.67815461e-01
4063            	7.71395317e-02	1.69066515e-19	-1.13115652e+00	5.65578259e-01	4.02314340e-01	3.85697659e-02	6.04148025e-01	-5.27008493e-01	3.85697659e-02	-3.85697659e-02	-1.63263919e-01	-9.67892599e-01
4064            	7.71377066e-02	1.69066391e-19	-1.13118093e+00	5.65590464e-01	4.02309875e-01	3.85688533e-02	6.04159317e-01	-5.27021610e-01	3.85688533e-02	-3.85688533e-02	-1.63280588e-01	-9.67900339e-01
4065            	7.71491530e-02	1.69066614e-19	-1.13128484e+00	5.65642422e-01	4.02364154e-01	3.85745765e-02	6.04216999e-01	-5.27067846e-01	3.85745765e-02	-3.85745765e-02	-1.63278269e-01	-9.68006576e-01
4066            	7.71416619e-02	1.69066382e-19	-1.13129934e+00	5.65649669e-01	4.02350398e-01	3.85708309e-02	6.04220500e-01	-5.27078839e-01	3.85708309e-02	-3.85708309e-02	-1.63299271e-01	-9.68000067e-01
4067            	7.71458946e-02	1.69066791e-19	-1.13140510e+00	5.65702552e-01	4.02404274e-01	3.85729473e-02	6.04275499e-01	-5.27129604e-01	3.85729473e-02	-3.85729473e-02	-1.63298278e-01	-9.68106825e-01
4068            	7.71366554e-02	1.69066502e-19	-1.13143885e+00	5.65719426e-01	4.02393052e-01	3.85683277e-02	6.04287754e-01	-5.27151099e-01	3.85683277e-02	-3.85683277e-02	-1.63326374e-01	-9.68112479e-01
4069            	7.71411828e-02	1.69066971e-19	-1.13154375e+00	5.65771874e-01	4.02444667e-01	3.85705914e-02	6.04342465e-01	-5.27201282e-01	3.85705914e-02	-3.85705914e-02	-1.63327206e-01	-9.68216541e-01
4070            	7.71399986e-02	1.69066711e-19	-1.13155830e+00	5.65779149e-01	4.02426296e-01	3.85699993e-02	6.04349148e-01	-5.27209149e-01	3.85699993e-02	-3.85699993e-02	-1.63352853e-01	-9.68205444e-01
4071            	7.71461254e-02	1.69067221e-19	-1.13162398e+00	5.65811991e-01	4.02458957e-01	3.85730627e-02	6.04385054e-01	-5.27238928e-01	3.85730627e-02	-3.85730627e-02	-1.63353034e-01	-9.68270948e-01
4072            	7.71455661e-02	1.69066997e-19	-1.13163203e+00	5.65816017e-01	4.02445875e-01	3.85727830e-02	6.04388800e-01	-5.27243234e-01	3.85727830e-02	-3.85727830e-02	-1.63370142e-01	-9.68261892e-01
4073            	7.71453183e-02	1.69067357e-19	-1.13166387e+00	5.65831935e-01	4.02458182e-01	3.85726592e-02	6.04404594e-01	-5.27259275e-01	3.85726592e-02	-3.85726592e-02	-1.63373752e-01	-9.68290117e-01
4074            	7.71410184e-02	1.69067214e-19	-1.13170817e+00	5.65854083e-01	4.02467842e-01	3.85705092e-02	6.04424592e-01	-5.27283574e-01	3.85705092e-02	-3.85705092e-02	-1.63386242e-01	-9.68321925e-01
4075            	7.71368000e-02	1.69067370e-19	-1.13173371e+00	5.65866853e-01	4.02467898e-01	3.85684000e-02	6.04435253e-01	-5.27298453e-01	3.85684000e-02	-3.85684000e-02	-1.63398955e-01	-9.68334752e-01
4076            	7.71342036e-02	1.69067398e-19	-1.13182688e+00	5.65913438e-01	4.02503708e-01	3.85671018e-02	6.04480540e-01	-5.27346336e-01	3.85671018e-02	-3.85671018e-02	-1.63409731e-01	-9.68417146e-01
4077            	7.71345070e-02	1.69067374e-19	-1.13185981e+00	5.65929903e-01	4.02500171e-01	3.85672535e-02	6.04497156e-01	-5.27362649e-01	3.85672535e-02	-3.85672535e-02	-1.63429732e-01	-9.68430074e-01
4078            	7.71387831e-02	1.69067588e-19	-1.13197749e+00	5.65988747e-01	4.02555661e-01	3.85693915e-02	6.04558138e-01	-5.27419355e-01	3.85693915e-02	-3.85693915e-02	-1.63433086e-01	-9.68544408e-01
4079            	7.71440721e-02	1.69067434e-19	-1.13199321e+00	5.65996605e-01	4.02545526e-01	3.85720361e-02	6.04568641e-01	-5.27424569e-01	3.85720361e-02	-3.85720361e-02	-1.63451079e-01	-9.68542131e-01
4080            	7.71520089e-02	1.69067817e-19	-1.13208750e+00	5.66043750e-01	4.02599024e-01	3.85760045e-02	6.04619755e-01	-5.27467746e-01	3.85760045e-02	-3.85760045e-02	-1.63444727e-01	-9.68642774e-01
4081            	7.71568161e-02	1.69067592e-19	-1.13208572e+00	5.66042860e-01	4.02580642e-01	3.85784080e-02	6.04621268e-01	-5.27464452e-01	3.85784080e-02	-3.85784080e-02	-1.63462218e-01	-9.68623502e-01
4082            	7.71542115e-02	1.69068037e-19	-1.13217645e+00	5.66088223e-01	4.02630573e-01	3.85771058e-02	6.04665329e-01	-5.27511117e-01	3.85771058e-02	-3.85771058e-02	-1.63457650e-01	-9.68718796e-01
4083            	7.71495342e-02	1.69067732e-19	-1.13217382e+00	5.66086909e-01	4.02605872e-01	3.85747671e-02	6.04661677e-01	-5.27512142e-01	3.85747671e-02	-3.85747671e-02	-1.63481038e-01	-9.68692781e-01
4084            	7.71421633e-02	1.69068200e-19	-1.13225697e+00	5.66128485e-01	4.02641908e-01	3.85710816e-02	6.04699566e-01	-5.27557403e-01	3.85710816e-02	-3.85710816e-02	-1.63486577e-01	-9.68770392e-01
4085            	7.71418598e-02	1.69067957e-19	-1.13227626e+00	5.66138128e-01	4.02627927e-01	3.85709299e-02	6.04709058e-01	-5.27567198e-01	3.85709299e-02	-3.85709299e-02	-1.63510201e-01	-9.68766055e-01
4086            	7.71412200e-02	1.69068353e-19	-1.13234626e+00	5.66173130e-01	4.02652722e-01	3.85706100e-02	6.04743740e-01	-5.27602520e-01	3.85706100e-02	-3.85706100e-02	-1.63520408e-01	-9.68825852e-01
4087            	7.71463152e-02	1.69068203e-19	-1.13241281e+00	5.66206405e-01	4.02668869e-01	3.85731576e-02	6.04779563e-01	-5.27633248e-01	3.85731576e-02	-3.85731576e-02	-1.63537536e-01	-9.68875274e-01
4088            	7.71490693e-02	1.69068404e-19	-1.13246201e+00	5.66231003e-01	4.02681272e-01	3.85745347e-02	6.04805538e-01	-5.27656469e-01	3.85745347e-02	-3.85745347e-02	-1.63549731e-01	-9.68912276e-01
4089            	7.71522822e-02	1.69068390e-19	-1.13255195e+00	5.66275976e-01	4.02718650e-01	3.85761411e-02	6.04852117e-01	-5.27699835e-01	3.85761411e-02	-3.85761411e-02	-1.63557326e-01	-9.68994626e-01
4090            	7.71528325e-02	1.69068381e-19	-1.13257411e+00	5.66287053e-01	4.02715757e-01	3.85764162e-02	6.04863469e-01	-5.27710637e-01	3.85764162e-02	-3.85764162e-02	-1.63571296e-01	-9.69002809e-01
4091            	7.71506856e-02	1.69068520e-19	-1.13267312e+00	5.66336562e-01	4.02764095e-01	3.85753428e-02	6.04911905e-01	-5.27761219e-01	3.85753428e-02	-3.85753428e-02	-1.63572467e-01	-9.69100656e-01
4092            	7.71503873e-02	1.69068385e-19	-1.13267906e+00	5.66339531e-01	4.02747965e-01	3.85751937e-02	6.04914725e-01	-5.27764337e-01	3.85751937e-02	-3.85751937e-02	-1.63591566e-01	-9.69087496e-01
4093            	7.71497724e-02	1.69068695e-19	-1.13276755e+00	5.66383774e-01	4.02796972e-01	3.85748862e-02	6.04958660e-01	-5.27808888e-01	3.85748862e-02	-3.85748862e-02	-1.63586802e-01	-9.69180746e-01
4094            	7.71560761e-02	1.69068466e-19	-1.13275764e+00	5.66378821e-01	4.02772712e-01	3.85780381e-02	6.04956859e-01	-5.27800783e-01	3.85780381e-02	-3.85780381e-02	-1.63606109e-01	-9.69151533e-01
4095            	7.71558522e-02	1.69068909e-19	-1.13283880e+00	5.66419398e-01	4.02816943e-01	3.85779261e-02	6.04997324e-01	-5.27841472e-01	3.85779261e-02	-3.85779261e-02	-1.63602455e-01	-9.69236341e-01
4096            	7.71619418e-02	1.69068681e-19	-1.13281786e+00	5.66408931e-01	4.02785868e-01	3.85809709e-02	6.04989902e-01	-5.27827960e-01	3.85809709e-02	-3.85809709e-02	-1.63623063e-01	-9.69194799e-01
4097            	7.71534579e-02	1.69069127e-19	-1.13289414e+00	5.66447072e-01	4.02822472e-01	3.85767289e-02	6.05023801e-01	-5.27870343e-01	3.85767289e-02	-3.85767289e-02	-1.63624601e-01	-9.69269544e-01
4098            	7.71551614e-02	1.69068854e-19	-1.13291062e+00	5.66455311e-01	4.02808322e-01	3.85775807e-02	6.05032892e-01	-5.27877730e-01	3.85775807e-02	-3.85775807e-02	-1.63646989e-01	-9.69263632e-01
4099            	7.71421411e-02	1.69069159e-19	-1.13299917e+00	5.66499583e-01	4.02840424e-01	3.85710705e-02	6.05070654e-01	-5.27928513e-01	3.85710705e-02	-3.85710705e-02	-1.63659159e-01	-9.69340008e-01
4100            	7.71474945e-02	1.69068968e-19	-1.13307496e+00	5.66537480e-01	4.02856560e-01	3.85737473e-02	6.05111227e-01	-5.27963733e-01	3.85737473e-02	-3.85737473e-02	-1.63680920e-01	-9.69394040e-01
4101            	7.71419658e-02	1.69069127e-19	-1.13314206e+00	5.66571030e-01	4.02874884e-01	3.85709829e-02	6.05142013e-01	-5.28000047e-01	3.85709829e-02	-3.85709829e-02	-1.63696146e-01	-9.69445914e-01
4102            	7.71554114e-02	1.69069113e-19	-1.13322943e+00	5.66614716e-01	4.02909899e-01	3.85777057e-02	6.05192422e-01	-5.28037010e-01	3.85777057e-02	-3.85777057e-02	-1.63704817e-01	-9.69524615e-01
4103            	7.71543100e-02	1.69069115e-19	-1.13325705e+00	5.66628524e-01	4.02911127e-01	3.85771550e-02	6.05205679e-01	-5.28051369e-01	3.85771550e-02	-3.85771550e-02	-1.63717397e-01	-9.69539651e-01
4104            	7.71702174e-02	1.69069290e-19	-1.13333716e+00	5.66668579e-01	4.02956977e-01	3.85851087e-02	6.05253687e-01	-5.28083470e-01	3.85851087e-02	-3.85851087e-02	-1.63711601e-01	-9.69625556e-01
4105            	7.71653832e-02	1.69069150e-19	-1.13333518e+00	5.66667588e-01	4.02941494e-01	3.85826916e-02	6.05250279e-01	-5.28084896e-01	3.85826916e-02	-3.85826916e-02	-1.63726094e-01	-9.69609081e-01
4106            	7.71730454e-02	1.69069500e-19	-1.13340010e+00	5.66700048e-01	4.02984318e-01	3.85865227e-02	6.05286571e-01	-5.28113526e-01	3.85865227e-02	-3.85865227e-02	-1.63715731e-01	-9.69684366e-01
4107            	7.71584327e-02	1.69069213e-19	-1.13339177e+00	5.66695887e-01	4.02958501e-01	3.85792163e-02	6.05275104e-01	-5.28116671e-01	3.85792163e-02	-3.85792163e-02	-1.63737387e-01	-9.69654388e-01
4108            	7.71594190e-02	1.69069675e-19	-1.13347006e+00	5.66735028e-01	4.02997232e-01	3.85797095e-02	6.05314737e-01	-5.28155318e-01	3.85797095e-02	-3.85797095e-02	-1.63737796e-01	-9.69732260e-01
4109            	7.71507945e-02	1.69069398e-19	-1.13347126e+00	5.66735630e-01	4.02967681e-01	3.85753973e-02	6.05311027e-01	-5.28160232e-01	3.85753973e-02	-3.85753973e-02	-1.63767949e-01	-9.69703311e-01
4110            	7.71570522e-02	1.69069905e-19	-1.13356678e+00	5.66783392e-01	4.03010879e-01	3.85785261e-02	6.05361918e-01	-5.28204866e-01	3.85785261e-02	-3.85785261e-02	-1.63772513e-01	-9.69794271e-01
4111            	7.71566827e-02	1.69069587e-19	-1.13359989e+00	5.66799946e-01	4.03001294e-01	3.85783414e-02	6.05378287e-01	-5.28221604e-01	3.85783414e-02	-3.85783414e-02	-1.63798651e-01	-9.69801240e-01
4112            	7.71625955e-02	1.69069968e-19	-1.13368693e+00	5.66843465e-01	4.03040022e-01	3.85812977e-02	6.05424763e-01	-5.28262167e-01	3.85812977e-02	-3.85812977e-02	-1.63803444e-01	-9.69883487e-01
4113            	7.71601061e-02	1.69069697e-19	-1.13375594e+00	5.66877969e-01	4.03054229e-01	3.85800530e-02	6.05458022e-01	-5.28297916e-01	3.85800530e-02	-3.85800530e-02	-1.63823740e-01	-9.69932198e-01
4114            	7.71619681e-02	1.69069916e-19	-1.13380958e+00	5.66904789e-01	4.03073330e-01	3.85809840e-02	6.05485773e-01	-5.28323805e-01	3.85809840e-02	-3.85809840e-02	-1.63831459e-01	-9.69978120e-01
4115            	7.71578423e-02	1.69069810e-19	-1.13389295e+00	5.66946476e-01	4.03104060e-01	3.85789211e-02	6.05525397e-01	-5.28367554e-01	3.85789211e-02	-3.85789211e-02	-1.63842416e-01	-9.70050535e-01
4116            	7.71609967e-02	1.69069881e-19	-1.13390992e+00	5.66954962e-01	4.03101364e-01	3.85804983e-02	6.05535461e-01	-5.28374464e-01	3.85804983e-02	-3.85804983e-02	-1.63853598e-01	-9.70056327e-01
4117            	7.71631244e-02	1.69069998e-19	-1.13398607e+00	5.66993035e-01	4.03139074e-01	3.85815622e-02	6.05574597e-01	-5.28411473e-01	3.85815622e-02	-3.85815622e-02	-1.63853961e-01	-9.70132109e-01
4118            	7.71701515e-02	1.69069945e-19	-1.13397491e+00	5.66987453e-01	4.03122546e-01	3.85850757e-02	6.05572529e-01	-5.28402378e-01	3.85850757e-02	-3.85850757e-02	-1.63864907e-01	-9.70110000e-01
4119            	7.71734876e-02	1.69070243e-19	-1.13404157e+00	5.67020785e-01	4.03161990e-01	3.85867438e-02	6.05607528e-01	-5.28434041e-01	3.85867438e-02	-3.85867438e-02	-1.63858795e-01	-9.70182775e-01
4120            	7.71780696e-02	1.69070091e-19	-1.13401421e+00	5.67007106e-01	4.03132383e-01	3.85890348e-02	6.05596141e-01	-5.28418071e-01	3.85890348e-02	-3.85890348e-02	-1.63874723e-01	-9.70139490e-01
4121            	7.71694784e-02	1.69070467e-19	-1.13410742e+00	5.67053710e-01	4.03181230e-01	3.85847392e-02	6.05638449e-01	-5.28468971e-01	3.85847392e-02	-3.85847392e-02	-1.63872479e-01	-9.70234940e-01
4122            	7.71674374e-02	1.69070175e-19	-1.13409185e+00	5.67045924e-01	4.03147850e-01	3.85837187e-02	6.05629643e-01	-5.28462205e-01	3.85837187e-02	-3.85837187e-02	-1.63898074e-01	-9.70193774e-01
4123            	7.71555879e-02	1.69070643e-19	-1.13420628e+00	5.67103138e-01	4.03194482e-01	3.85777940e-02	6.05680932e-01	-5.28525344e-01	3.85777940e-02	-3.85777940e-02	-1.63908656e-01	-9.70297620e-01
4124            	7.71582611e-02	1.69070334e-19	-1.13424321e+00	5.67121606e-01	4.03182967e-01	3.85791305e-02	6.05700737e-01	-5.28542476e-01	3.85791305e-02	-3.85791305e-02	-1.63938639e-01	-9.70304573e-01
4125            	7.71566996e-02	1.69070703e-19	-1.13435494e+00	5.67177472e-01	4.03227989e-01	3.85783498e-02	6.05755821e-01	-5.28599122e-01	3.85783498e-02	-3.85783498e-02	-1.63949483e-01	-9.70405460e-01
4126            	7.71674236e-02	1.69070452e-19	-1.13441796e+00	5.67208982e-01	4.03239812e-01	3.85837118e-02	6.05792693e-01	-5.28625270e-01	3.85837118e-02	-3.85837118e-02	-1.63969170e-01	-9.70448793e-01
4127            	7.71702897e-02	1.69070703e-19	-1.13448410e+00	5.67242050e-01	4.03266612e-01	3.85851449e-02	6.05827194e-01	-5.28656905e-01	3.85851449e-02	-3.85851449e-02	-1.63975438e-01	-9.70508661e-01
4128            	7.71781277e-02	1.69070600e-19	-1.13455098e+00	5.67275490e-01	4.03294461e-01	3.85890638e-02	6.05864554e-01	-5.28686426e-01	3.85890638e-02	-3.85890638e-02	-1.63981028e-01	-9.70569951e-01
4129            	7.71772022e-02	1.69070548e-19	-1.13457397e+00	5.67286983e-01	4.03298357e-01	3.85886011e-02	6.05875584e-01	-5.28698382e-01	3.85886011e-02	-3.85886011e-02	-1.63988626e-01	-9.70585340e-01
4130            	7.71810140e-02	1.69070536e-19	-1.13464306e+00	5.67321529e-01	4.03336214e-01	3.85905070e-02	6.05912036e-01	-5.28731022e-01	3.85905070e-02	-3.85905070e-02	-1.63985316e-01	-9.70657743e-01
4131            	7.71772666e-02	1.69070447e-19	-1.13465406e+00	5.67327032e-01	4.03326852e-01	3.85886333e-02	6.05915666e-01	-5.28738399e-01	3.85886333e-02	-3.85886333e-02	-1.64000180e-01	-9.70653885e-01
4132            	7.71791308e-02	1.69070625e-19	-1.13474024e+00	5.67370121e-01	4.03373372e-01	3.85895654e-02	6.05959687e-01	-5.28780556e-01	3.85895654e-02	-3.85895654e-02	-1.63996749e-01	-9.70743493e-01
4133            	7.71803192e-02	1.69070402e-19	-1.13473244e+00	5.67366222e-01	4.03346986e-01	3.85901596e-02	6.05956382e-01	-5.28776063e-01	3.85901596e-02	-3.85901596e-02	-1.64019236e-01	-9.70713209e-01
4134            	7.71816189e-02	1.69070762e-19	-1.13482251e+00	5.67411257e-01	4.03394149e-01	3.85908094e-02	6.06002067e-01	-5.28820448e-01	3.85908094e-02	-3.85908094e-02	-1.64017108e-01	-9.70805406e-01
4135            	7.71851616e-02	1.69070468e-19	-1.13482143e+00	5.67410717e-01	4.03368767e-01	3.85925808e-02	6.06003298e-01	-5.28818137e-01	3.85925808e-02	-3.85925808e-02	-1.64041950e-01	-9.70779484e-01
4136            	7.71804696e-02	1.69070917e-19	-1.13493796e+00	5.67468979e-01	4.03421662e-01	3.85902348e-02	6.06059214e-01	-5.28878744e-01	3.85902348e-02	-3.85902348e-02	-1.64047318e-01	-9.70890641e-01
4137            	7.71819535e-02	1.69070676e-19	-1.13496622e+00	5.67483111e-01	4.03403797e-01	3.85909768e-02	6.06074087e-01	-5.28892134e-01	3.85909768e-02	-3.85909768e-02	-1.64079314e-01	-9.70886907e-01
4138            	7.71726077e-02	1.69071081e-19	-1.13508024e+00	5.67540121e-01	4.03454086e-01	3.85863039e-02	6.06126425e-01	-5.28953817e-01	3.85863039e-02	-3.85863039e-02	-1.64086035e-01	-9.70994207e-01
4139            	7.71764781e-02	1.69070834e-19	-1.13513868e+00	5.67569338e-01	4.03457171e-01	3.85882390e-02	6.06157577e-01	-5.28981099e-01	3.85882390e-02	-3.85882390e-02	-1.64112166e-01	-9.71026509e-01
4140            	7.71735968e-02	1.69071138e-19	-1.13520761e+00	5.67603803e-01	4.03486167e-01	3.85867984e-02	6.06190602e-01	-5.29017005e-01	3.85867984e-02	-3.85867984e-02	-1.64117636e-01	-9.71089970e-01
4141            	7.71842835e-02	1.69071026e-19	-1.13526888e+00	5.67634442e-01	4.03507949e-01	3.85921417e-02	6.06226583e-01	-5.29042300e-01	3.85921417e-02	-3.85921417e-02	-1.64126492e-01	-9.71142391e-01
4142            	7.71838431e-02	1.69071179e-19	-1.13528684e+00	5.67643421e-01	4.03510841e-01	3.85919215e-02	6.06235343e-01	-5.29051500e-01	3.85919215e-02	-3.85919215e-02	-1.64132580e-01	-9.71154263e-01
