# ccx tau_xx tau_yy tau_zz cp yplus
0.055545 -6.73168e-05 2.76809e-05 1.24358e-24 -0.400174 1.68069
0.0547426 -6.20734e-05 2.59259e-05 -1.89097e-24 -0.379159 1.62079
0.0539485 -6.03725e-05 2.52713e-05 -2.61165e-21 -0.356223 1.60591
0.0531616 -5.82414e-05 2.4468e-05 -2.64156e-21 -0.337368 1.5849
0.0523824 -5.67775e-05 2.39014e-05 -2.67105e-21 -0.319616 1.57208
0.0516105 -5.54088e-05 2.33777e-05 -4.54132e-29 -0.303588 1.56015
0.0508458 -5.42844e-05 2.2952e-05 6.64318e-25 -0.288794 1.55124
0.0500886 -5.33529e-05 2.25995e-05 -2.74551e-21 -0.275209 1.54473
0.0493383 -5.25102e-05 2.22827e-05 1.83671e-40 -0.26243 1.53925
0.0485952 -5.1762e-05 2.21268e-05 -2.78853e-21 -0.250948 1.53557
0.0478593 -5.29055e-05 2.27476e-05 8.50499e-26 -0.243327 1.55964
0.0471312 -5.55551e-05 2.39217e-05 -1.39684e-21 -0.2297 1.60056
0.0464128 -5.5097e-05 2.39489e-05 -2.81803e-21 -0.209359 1.59561
0.045703 -5.27864e-05 2.30742e-05 1.74041e-25 -0.195172 1.56895
0.0450006 -5.1723e-05 2.2642e-05 2.88501e-21 -0.180734 1.55968
0.0443053 -5.05054e-05 2.21615e-05 -3.5648e-25 -0.168002 1.54786
0.0436171 -4.95537e-05 2.17826e-05 1.47232e-21 -0.15604 1.53966
0.042936 -4.86745e-05 2.14412e-05 -7.24747e-25 -0.145042 1.53234
0.0422619 -4.79545e-05 2.117e-05 7.31874e-25 -0.134883 1.52728
0.0415947 -4.73868e-05 2.09535e-05 1.51005e-21 -0.125459 1.52439
0.0409343 -4.68358e-05 2.07621e-05 0 -0.116575 1.52174
0.0402807 -4.65691e-05 2.08472e-05 1.5297e-21 -0.108977 1.52446
0.0396337 -4.86032e-05 2.18319e-05 -1.46937e-38 -0.104498 1.56383
0.0389949 -5.13849e-05 2.31316e-05 1.49409e-24 -0.0914165 1.60692
0.0383657 -5.0492e-05 2.29701e-05 -1.50768e-24 -0.0754881 1.59376
0.0377447 -4.85146e-05 2.21974e-05 0 -0.0637372 1.56891
0.0371306 -4.7475e-05 2.17617e-05 -1.58397e-21 -0.052081 1.55817
0.0365235 -4.63627e-05 2.13081e-05 -1.60115e-21 -0.0417677 1.54601
0.035923 -4.54811e-05 2.09457e-05 1.61785e-21 -0.0321299 1.53724
0.0353293 -4.46759e-05 2.06217e-05 -1.63346e-21 -0.0232795 1.52953
0.0347422 -4.40006e-05 2.03599e-05 -1.61142e-24 -0.0151048 1.52382
0.0341616 -4.34757e-05 2.01612e-05 1.62703e-24 -0.00758874 1.52048
0.0335876 -4.30585e-05 1.99985e-05 -1.64074e-24 -0.000544301 1.51882
0.0330198 -4.26708e-05 1.99326e-05 1.68876e-21 0.00595229 1.51817
0.0324585 -4.3262e-05 2.04636e-05 1.64873e-24 0.0107637 1.53568
0.0319037 -4.64388e-05 2.18461e-05 -5.16575e-41 0.0149971 1.59449
0.0313577 -4.75718e-05 2.25442e-05 -6.46522e-38 0.0317501 1.60653
0.0308208 -4.47204e-05 2.14538e-05 -1.72197e-21 0.0401298 1.56472
0.0302905 -4.40599e-05 2.11352e-05 -3.4103e-24 0.0503303 1.5585
0.0297666 -4.28072e-05 2.06135e-05 -3.53528e-21 0.0585976 1.54217
0.029249 -4.19894e-05 2.02592e-05 1.74622e-24 0.0665592 1.53292
0.0287379 -4.11634e-05 1.99108e-05 1.76675e-24 0.0737279 1.52335
0.0282332 -4.04734e-05 1.96231e-05 -1.78569e-24 0.0803699 1.51599
0.0277346 -3.9864e-05 1.93787e-05 -1.84728e-21 0.0864439 1.50996
0.0272421 -3.93806e-05 1.91901e-05 -1.76324e-38 0.0920084 1.50611
0.0267556 -3.89997e-05 1.90377e-05 -5.07174e-28 0.0971385 1.504
0.0262752 -3.86682e-05 1.89599e-05 1.85221e-24 0.101879 1.50316
0.0258007 -3.88745e-05 1.92624e-05 2.79219e-29 0.105699 1.5135
0.0253319 -4.07031e-05 2.01091e-05 -9.47875e-22 0.108611 1.55334
0.0248706 -4.15768e-05 2.05934e-05 0 0.118495 1.56463
0.0244171 -3.98042e-05 1.99588e-05 -2.86986e-42 0.123467 1.53731
0.0239699 -3.95238e-05 1.98444e-05 9.58658e-25 0.129474 1.53688
0.0235288 -3.88985e-05 1.9629e-05 9.91358e-22 0.134184 1.53032
0.0230938 -3.86977e-05 1.95933e-05 -1.00205e-21 0.138634 1.53164
0.0226647 -3.86266e-05 1.96274e-05 1.00866e-21 0.142556 1.53554
0.0222416 -3.88261e-05 1.97985e-05 -2.35099e-38 0.146112 1.54477
0.0218243 -3.93837e-05 2.01464e-05 -2.02781e-21 0.149271 1.56101
0.0214127 -4.0387e-05 2.06619e-05 -1.18387e-27 0.15238 1.58535
0.0210068 -4.19302e-05 2.13432e-05 2.93874e-39 0.155893 1.61953
0.0206064 -4.53655e-05 2.37483e-05 9.70289e-22 0.158914 1.69455
0.0202116 -5.42512e-05 2.84419e-05 9.19386e-22 0.161531 1.85886
0.0198222 -6.26917e-05 3.31614e-05 -1.17549e-38 0.185413 2.01066
0.0194382 -6.67256e-05 4.59997e-05 -7.50043e-22 0.24617 2.14502
0.0909477 -3.28912e-05 -3.34457e-06 -8.76774e-24 -0.471363 1.57176
0.10015 -2.97579e-05 -2.8068e-06 4.39712e-24 -0.40635 1.49007
0.109356 -3.10133e-05 -2.90467e-06 9.01274e-21 -0.406868 1.51692
0.118566 -3.15905e-05 -2.83592e-06 -4.40248e-24 -0.394025 1.52674
0.127784 -3.02031e-05 -2.22633e-06 -4.50263e-21 -0.4049 1.48398
0.13701 -2.82544e-05 -1.86409e-06 -4.52458e-21 -0.373246 1.4309
0.146239 -2.8744e-05 -1.81052e-06 -2.26429e-37 -0.363981 1.43964
0.155472 -2.76158e-05 -1.45703e-06 -4.52606e-21 -0.360137 1.40576
0.16471 -2.63297e-05 -1.21499e-06 4.42588e-24 -0.337499 1.36926
0.173949 -2.57912e-05 -1.07408e-06 -2.27224e-21 -0.325141 1.35227
0.183191 -2.5029e-05 -9.58142e-07 4.5434e-21 -0.308809 1.33011
0.192433 -2.49315e-05 -9.49755e-07 -2.27946e-21 -0.293998 1.32641
0.201675 -2.48023e-05 -9.12313e-07 4.4356e-24 -0.286376 1.32156
0.210919 -2.45164e-05 -8.77957e-07 4.54156e-21 -0.275662 1.31282
0.220162 -2.43787e-05 -8.55403e-07 -2.27026e-21 -0.26845 1.30805
0.229406 -2.41956e-05 -8.36419e-07 2.27081e-21 -0.261028 1.30221
0.23865 -2.41155e-05 -8.32271e-07 2.22015e-24 -0.254982 1.29926
0.247894 -2.41276e-05 -8.41763e-07 4.54732e-21 -0.250136 1.29893
0.257137 -2.42506e-05 -8.52707e-07 -2.27376e-21 -0.247056 1.30152
0.266381 -2.42328e-05 -8.42404e-07 -2.22055e-24 -0.24596 1.30019
0.275625 -2.44209e-05 -8.47324e-07 -2.27168e-21 -0.243388 1.30445
0.28487 -2.42536e-05 -7.86937e-07 -4.72823e-39 -0.246302 1.29877
0.294115 -2.43293e-05 -7.76074e-07 -2.27434e-21 -0.241276 1.29999
0.30336 -2.40573e-05 -6.79833e-07 3.21424e-40 -0.246715 1.29131
0.312606 -2.39417e-05 -6.57165e-07 1.59389e-40 -0.238543 1.28748
0.321853 -2.37087e-05 -5.62003e-07 -2.22194e-24 -0.24405 1.27995
0.3311 -2.35485e-05 -5.42353e-07 4.44506e-24 -0.234803 1.27504
0.340347 -2.33422e-05 -4.56136e-07 -2.2227e-24 -0.23973 1.2684
0.349595 -2.3208e-05 -4.43461e-07 -1.13944e-21 -0.230259 1.26431
0.358844 -2.30102e-05 -3.6375e-07 -1.23883e-29 -0.23499 1.25806
0.368092 -2.29006e-05 -3.58364e-07 1.13978e-21 -0.225335 1.25473
0.377341 -2.27392e-05 -2.86357e-07 1.13868e-21 -0.230171 1.24962
0.38659 -2.26339e-05 -2.84881e-07 1.13893e-21 -0.220729 1.24649
0.395839 -2.25414e-05 -2.24844e-07 -5.69472e-22 -0.225445 1.24343
0.405088 -2.24573e-05 -2.20651e-07 5.69568e-22 -0.217089 1.24092
0.414337 -2.23879e-05 -1.64763e-07 -5.69572e-22 -0.221546 1.23861
0.423587 -2.22905e-05 -1.52543e-07 -4.30479e-42 -0.2143 1.23576
0.432836 -2.22096e-05 -9.1646e-08 2.0089e-38 -0.218129 1.23324
0.442086 -2.19914e-05 -6.59849e-08 -1.69041e-38 -0.211792 1.22707
0.451335 -2.19343e-05 -1.01813e-08 -2.78231e-25 -0.21335 1.22534
0.460585 -2.15946e-05 2.90532e-08 7.15184e-23 -0.208842 1.21579
0.469835 -2.15601e-05 6.56381e-08 -8.69739e-27 -0.206582 1.21485
0.479084 -2.12638e-05 1.07306e-07 8.69835e-27 -0.204687 1.20655
0.488334 -2.12278e-05 1.27208e-07 -1.75007e-38 -0.19962 1.20565
0.497583 -2.10221e-05 1.66027e-07 1.14794e-41 -0.19984 1.19996
0.506833 -2.10349e-05 1.77859e-07 -5.69693e-22 -0.193483 1.20052
0.516082 -2.08025e-05 2.23774e-07 -5.56891e-25 -0.195806 1.19414
0.525331 -2.08999e-05 2.29311e-07 5.56941e-25 -0.187542 1.19717
0.53458 -2.06142e-05 2.9839e-07 5.56965e-25 -0.192966 1.18942
0.543829 -2.05035e-05 3.00271e-07 -1.11412e-24 -0.181884 1.18652
0.553077 -2.03339e-05 3.72143e-07 1.14088e-21 -0.187332 1.18222
0.562325 -1.99844e-05 3.77647e-07 1.11447e-24 -0.176523 1.17244
0.571573 -1.99043e-05 4.30936e-07 1.59632e-29 -0.178252 1.17075
0.58082 -1.95674e-05 4.42025e-07 2.28191e-21 -0.170174 1.16134
0.590067 -1.95005e-05 4.75499e-07 -1.11418e-29 -0.16851 1.16001
0.599314 -1.92764e-05 4.90215e-07 -2.28352e-21 -0.162984 1.15394
0.60856 -1.91878e-05 5.1566e-07 2.28372e-21 -0.159779 1.15198
0.617806 -1.89899e-05 5.35135e-07 2.28395e-21 -0.155657 1.14675
0.627052 -1.88867e-05 5.61702e-07 -1.83671e-40 -0.151457 1.14442
0.636297 -1.85939e-05 5.89377e-07 -2.28445e-21 -0.148276 1.13644
0.645542 -1.84411e-05 6.14628e-07 2.2313e-24 -0.141987 1.13265
0.654786 -1.80594e-05 6.49813e-07 -2.23154e-24 -0.139494 1.12204
0.664029 -1.78088e-05 6.68872e-07 -2.28796e-21 -0.130563 1.11521
0.673271 -1.73695e-05 7.07204e-07 -2.28609e-21 -0.127957 1.10276
0.682512 -1.69752e-05 7.16567e-07 2.23327e-24 -0.116657 1.09126
0.691752 -1.64537e-05 7.51294e-07 4.59177e-40 -0.112602 1.07595
0.700991 -1.59254e-05 7.46242e-07 4.57679e-21 -0.0991471 1.05966
0.710229 -1.53132e-05 7.59127e-07 -5.89951e-37 -0.0928101 1.04063
0.719466 -1.46875e-05 7.28018e-07 -4.57831e-21 -0.0772804 1.02007
0.728703 -1.42288e-05 7.10855e-07 4.57981e-21 -0.068366 1.00499
0.73794 -1.37698e-05 6.66703e-07 4.58392e-21 -0.0535123 0.989166
0.747178 -1.33229e-05 6.18514e-07 4.91136e-37 -0.0439245 0.973365
0.756417 -1.31892e-05 5.66951e-07 -4.58232e-21 -0.0288885 0.968264
0.765657 -1.26749e-05 4.97325e-07 -4.4802e-24 -0.022476 0.94912
0.774899 -1.28826e-05 4.24508e-07 -2.29449e-21 -0.00474924 0.955449
0.784144 -1.24149e-05 3.60029e-07 -4.59357e-21 -0.00505281 0.937705
0.79339 -1.26527e-05 2.22589e-07 1.15631e-21 0.0161061 0.9433
0.802638 -1.30479e-05 1.83226e-07 -4.48197e-24 0.0107711 0.956877
0.811887 -1.27337e-05 1.63925e-08 -1.43152e-29 0.0249882 0.941615
0.821136 -1.37518e-05 -7.48933e-08 -6.1232e-32 0.0259264 0.975205
0.830385 -1.33332e-05 -2.00274e-07 4.48176e-24 0.0250761 0.957459
0.839632 -1.42451e-05 -4.12237e-07 -8.95911e-24 0.0354589 0.982839
0.848877 -1.51775e-05 -5.40286e-07 4.4796e-24 0.0232855 1.01061
0.858117 -1.50873e-05 -7.33282e-07 -4.47836e-24 0.0252946 1.00202
0.867352 -1.64002e-05 -9.88603e-07 8.95233e-24 0.0211199 1.03662
0.876579 -1.73798e-05 -1.19411e-06 -4.47545e-24 0.0080481 1.06136
0.8858 -1.76338e-05 -1.40495e-06 4.47405e-24 -0.00110196 1.06259
0.895011 -1.89367e-05 -1.73167e-06 9.14889e-21 -0.00933922 1.09139
0.904212 -2.02904e-05 -2.03374e-06 4.46838e-24 -0.0306169 1.12165
0.913402 -2.13205e-05 -2.35215e-06 9.14962e-21 -0.047773 1.14106
0.92258 -2.26997e-05 -2.72282e-06 9.14373e-21 -0.0712573 1.16746
0.931746 -2.46679e-05 -3.18577e-06 9.13607e-21 -0.0971036 1.20584
0.940896 -2.67353e-05 -3.70719e-06 9.126e-21 -0.135272 1.24352
0.950034 -3.01719e-05 -4.29594e-06 9.11557e-21 -0.173939 1.31074
0.959165 -3.10154e-05 -4.5963e-06 -9.10917e-21 -0.243389 1.32289
0.968284 -3.69699e-05 -5.58607e-06 8.86912e-24 -0.266495 1.4276
0.977362 -4.20207e-05 -7.66645e-06 1.8017e-20 -0.409186 1.47754
0.986433 -8.26097e-05 -9.86902e-06 1.58692e-37 -0.485601 2.11712
0.99549 -3.93583e-05 7.97694e-06 -1.0762e-42 -1.3328 1.77677
0.0144265 -0.000112328 -8.56873e-05 1.46937e-38 -1.3298 3.81395
0.0149759 -7.9882e-05 -5.31697e-05 4.53715e-23 -1.22511 3.1291
0.0155818 -7.24207e-05 -4.40502e-05 -4.97137e-23 -1.21598 2.92008
0.0162498 -7.78785e-05 -4.61243e-05 1.46937e-39 -1.23946 2.9998
0.0169872 -9.23735e-05 -5.56232e-05 -8.48043e-40 -1.24781 3.25729
0.0178062 -0.000100429 -5.82923e-05 -5.41485e-38 -1.33586 3.36025
0.0187145 -0.0001726 -0.000109053 0 -1.35612 4.44141
0.0197831 -0.000113941 -5.66127e-05 -9.30319e-22 -2.07915 3.23745
0.0210318 4.11957e-05 2.53377e-05 -4.97992e-23 -1.51784 1.96313
0.0224127 1.28588e-05 8.9429e-06 -3.21883e-21 -1.44308 1.11376
0.0239445 -5.9198e-06 1.67584e-06 4.54729e-23 -1.29746 0.67644
0.0256557 -6.97215e-07 7.15015e-07 -4.4081e-39 -1.30095 0.279788
0.0275527 2.55424e-05 8.07503e-06 2.4349e-21 -1.18363 1.40476
0.0296324 1.89999e-05 6.96841e-06 3.4774e-23 -1.06769 1.22044
0.0319088 1.13899e-05 4.98832e-06 -3.24394e-23 -0.949269 0.950918
0.0343909 3.27611e-06 3.06336e-06 -1.58416e-39 -0.8421 0.551281
0.0370847 -5.57682e-06 9.49576e-07 -2.93874e-39 -0.748757 0.636798
0.0400015 -1.44596e-05 -1.10246e-06 -3.30045e-21 -0.678669 1.03619
0.0431459 -2.17365e-05 -2.71551e-06 0 -0.629058 1.27699
0.0465258 -2.69581e-05 -3.72334e-06 -5.68546e-21 -0.595101 1.42358
0.0501596 -2.75711e-05 -3.59248e-06 -1.55357e-27 -0.571422 1.43685
0.0540751 -2.87966e-05 -3.81867e-06 -9.83078e-21 -0.527623 1.47157
0.0582714 -3.13375e-05 -4.39919e-06 9.01814e-24 -0.512576 1.5393
0.0627244 -3.56043e-05 -5.23056e-06 -8.5271e-24 -0.492013 1.64488
0.0674384 -3.32507e-05 -4.11676e-06 -4.1425e-21 -0.516684 1.58045
0.0724882 -3.0063e-05 -3.48873e-06 -7.54915e-24 -0.457738 1.50491
0.0778656 -3.21978e-05 -3.97465e-06 2.8492e-38 -0.454058 1.56189
0.083483 -3.48664e-05 -4.41108e-06 6.91682e-24 -0.439327 1.62958
3.90869e-05 -5.39309e-06 -4.61725e-05 -5.91728e-22 0.85486 1.90598
0.000117261 -4.52403e-06 -3.85606e-05 3.83223e-23 0.85864 1.73677
0.000195435 -6.08529e-06 -4.4861e-05 -3.70504e-23 0.834137 1.8727
0.000273609 -7.05421e-06 -5.04674e-05 5.30702e-22 0.799898 1.98384
0.000351782 -9.02152e-06 -6.38855e-05 5.33488e-22 0.768735 2.23205
0.000467397 -1.27745e-05 -6.23064e-05 3.31192e-23 0.695682 2.26178
0.000622701 -1.22315e-05 -5.62047e-05 1.05643e-21 0.687048 2.14908
0.000780256 -1.39559e-05 -6.07282e-05 6.59549e-23 0.655965 2.23516
0.00093781 -1.58224e-05 -6.80606e-05 -3.16282e-23 0.613689 2.36553
0.00109536 -1.80389e-05 -7.67056e-05 -1.46937e-39 0.565624 2.51075
0.00125292 -2.13533e-05 -8.74383e-05 8.61817e-22 0.503538 2.68189
0.00141047 -2.7452e-05 -0.000109658 -7.48563e-22 0.424533 3.00833
0.00160421 -3.82615e-05 -0.000123669 7.67368e-22 0.274728 3.28202
0.00188402 -3.74051e-05 -9.19187e-05 4.24305e-27 0.170578 2.90997
0.00221373 -3.05218e-05 -6.59393e-05 -8.96831e-44 0.223848 2.48967
0.00254343 -3.45111e-05 -7.10163e-05 2.64486e-38 0.194542 2.5984
0.00287314 -3.94684e-05 -8.11847e-05 1.68956e-21 0.147978 2.78393
0.00320284 -4.6322e-05 -9.53266e-05 2.48176e-23 0.0957274 3.02469
0.00354595 -5.28851e-05 -0.000105127 3.23261e-38 0.000183089 3.20348
0.00391987 -5.13874e-05 -9.44471e-05 1.56699e-21 -0.0790622 3.07433
0.0043112 -4.9867e-05 -8.69166e-05 5.05954e-23 -0.0874995 2.9756
0.00470252 -5.48365e-05 -9.31941e-05 -4.79041e-23 -0.142123 3.10052
0.00509385 -6.26236e-05 -0.000105183 2.411e-26 -0.216427 3.3101
0.00548517 -7.27201e-05 -0.000119546 -3.99147e-23 -0.314213 3.55072
0.0058765 -9.06146e-05 -0.00014808 -1.07835e-21 -0.447085 3.974
0.00629767 -0.0001117 -0.000169332 1.63382e-26 -0.713955 4.32869
0.0067961 -8.94037e-05 -0.000114085 -1.15689e-21 -0.905662 3.63794
0.00734195 -5.56231e-05 -5.74439e-05 4.91422e-23 -0.717401 2.7166
0.0078878 -5.93163e-05 -5.78991e-05 1.54646e-21 -0.724792 2.77968
0.00843365 -7.17387e-05 -7.15593e-05 7.40116e-27 -0.747092 3.09529
0.0089795 -8.18141e-05 -8.1221e-05 4.09761e-23 -0.794721 3.3248
0.00952535 -0.000110871 -0.000115283 3.64185e-23 -0.84288 3.952
0.0101069 -0.000102926 -9.94196e-05 -3.66806e-23 -1.12541 3.69992
0.010728 -6.71188e-05 -5.49958e-05 -2.96111e-21 -1.0016 2.90104
0.011353 -6.10161e-05 -4.55994e-05 -1.61676e-21 -0.973962 2.73866
0.0119779 -6.91083e-05 -5.14201e-05 -1.54494e-21 -0.988546 2.9393
0.0126029 -8.04875e-05 -6.1098e-05 -4.38106e-23 -0.999859 3.21575
0.0132279 -9.02267e-05 -6.73995e-05 1.23149e-21 -1.05101 3.4278
0.0138528 -0.000121525 -9.50795e-05 -1.0916e-21 -1.0908 4.05875
3.43877e-05 1.00238e-06 -4.71967e-05 -3.37044e-22 0.919273 1.86811
0.000102724 1.04284e-06 -3.20555e-05 4.40773e-23 0.937575 1.64495
0.000170147 1.08756e-06 -2.73668e-05 3.12973e-27 0.9566 1.61803
0.000236615 9.88e-07 -2.19604e-05 -9.1359e-23 0.968998 1.53568
0.00030218 9.48671e-07 -1.84448e-05 4.62015e-23 0.979426 1.48445
0.000368519 9.2947e-07 -1.59579e-05 -7.49991e-22 0.986224 1.44981
0.000463739 1.03345e-06 -1.24286e-05 -8.11074e-22 0.996341 1.29668
0.000586099 6.21517e-07 -7.46849e-06 8.69175e-22 1.0005 1.04856
0.00070737 2.01145e-07 -4.40481e-06 -4.4081e-39 1.00348 0.835448
0.000827497 -2.91726e-07 -1.08386e-06 5.80651e-23 1.00458 0.422439
0.0009465 -6.51397e-07 1.69855e-06 8.55283e-22 1.00427 0.5682
0.00106445 -1.11167e-06 4.41481e-06 -4.05913e-38 1.00286 0.94459
0.00118136 -1.68164e-06 7.36568e-06 7.14728e-22 0.999926 1.26222
0.00129723 -2.43308e-06 1.05908e-05 6.22527e-22 0.995496 1.56235
0.00141208 -3.88022e-06 1.38067e-05 -5.21286e-22 0.988754 1.84125
0.00152693 -4.4673e-06 2.03312e-05 -4.40079e-22 0.980128 2.29119
0.00169757 -6.41015e-06 2.30441e-05 2.35099e-38 0.961061 2.29081
0.00192227 -7.99313e-06 2.18904e-05 4.24263e-22 0.954314 2.31726
0.00214456 -9.22192e-06 2.27312e-05 2.62878e-23 0.945506 2.43099
0.00236445 -1.03241e-05 2.45235e-05 9.73456e-39 0.934795 2.58965
0.00258197 -1.13972e-05 2.65609e-05 4.71186e-27 0.92343 2.75885
0.00279715 -1.24843e-05 2.87601e-05 -3.18766e-22 0.910937 2.93459
0.00301001 -1.37169e-05 3.13138e-05 -5.63506e-27 0.896819 3.12791
0.00322058 -1.53761e-05 3.39185e-05 -7.10714e-27 0.880368 3.32661
0.00342886 -1.6661e-05 3.86562e-05 -1.44364e-23 0.861979 3.60714
0.00365681 -1.82352e-05 4.14552e-05 2.98759e-23 0.832537 3.59752
0.0039069 -1.95545e-05 3.95862e-05 -5.12423e-29 0.822593 3.58585
0.00415709 -2.06025e-05 3.90606e-05 2.15654e-22 0.81066 3.6414
0.00440487 -2.17261e-05 3.98685e-05 -2.03844e-22 0.794896 3.74941
0.00465029 -2.29633e-05 4.12502e-05 -1.27282e-23 0.778148 3.88103
0.00489334 -2.43124e-05 4.30538e-05 1.46937e-39 0.760193 4.02931
0.00513407 -2.58359e-05 4.529e-05 -1.75457e-22 0.74012 4.1957
0.00537249 -2.76008e-05 4.79612e-05 -1.46937e-39 0.717181 4.38076
0.00560862 -2.96568e-05 5.12175e-05 1.46937e-39 0.690436 4.59116
0.00584248 -3.2605e-05 5.48549e-05 -1.41777e-22 0.65756 4.82582
0.0060741 -3.55531e-05 6.15074e-05 1.27532e-22 0.618352 5.15971
0.00632355 -3.99501e-05 7.06106e-05 -1.2737e-22 0.551895 5.15072
0.00661374 -4.2844e-05 7.01272e-05 -1.17549e-38 0.511783 4.65775
0.00692412 -4.08511e-05 5.66807e-05 3.21135e-22 0.530859 4.36048
0.00723129 -3.89401e-05 4.95061e-05 1.13019e-23 0.531102 4.17681
0.00753529 -3.80793e-05 4.64519e-05 4.2725e-27 0.513615 4.11893
0.00783615 -3.8282e-05 4.44427e-05 1.21727e-23 0.500598 4.1136
0.0081339 -3.93649e-05 4.37376e-05 1.78447e-22 0.48898 4.15865
0.00842857 -4.09783e-05 4.43379e-05 -2.93874e-39 0.475513 4.24953
0.00872021 -4.30496e-05 4.58114e-05 -1.61665e-22 0.459852 4.37387
0.00900883 -4.55021e-05 4.80384e-05 -1.71903e-22 0.441459 4.52741
0.00929447 -4.86781e-05 5.04742e-05 -1.50088e-22 0.41863 4.69937
0.00957716 -5.21243e-05 5.5615e-05 8.71388e-24 0.393057 4.94044
0.00986789 -5.53272e-05 6.38102e-05 1.39692e-22 0.352054 4.79689
0.0101766 -5.38777e-05 6.10129e-05 -3.38099e-22 0.329791 4.32597
0.0104923 -4.87588e-05 4.87975e-05 1.94841e-22 0.336504 4.01943
0.010805 -4.49845e-05 4.19811e-05 2.1738e-22 0.329003 3.81686
0.0111145 -4.25427e-05 3.77982e-05 -4.70035e-22 0.319048 3.69692
0.0114211 -4.14212e-05 3.48482e-05 -2.47428e-22 0.311786 3.63162
0.0117246 -4.14439e-05 3.32349e-05 -2.93874e-39 0.30546 3.62047
0.0120252 -4.23522e-05 3.28503e-05 -5.15633e-22 0.299183 3.65822
0.0123229 -4.3866e-05 3.33365e-05 -2.26178e-22 0.292819 3.7301
0.0126176 -4.56942e-05 3.45238e-05 -2.30366e-22 0.285724 3.8243
0.0129095 -4.78005e-05 3.61744e-05 4.36818e-22 0.277274 3.93436
0.0131985 -5.00847e-05 3.82251e-05 -2.0617e-22 0.266872 4.05546
0.0134847 -5.25167e-05 4.06035e-05 -1.21512e-23 0.254203 4.18825
0.0137681 -5.58255e-05 4.24616e-05 2.27181e-23 0.237769 4.32051
0.0140499 -5.88406e-05 5.00527e-05 -1.11294e-23 0.222522 4.49314
0.0143423 -6.09093e-05 5.64028e-05 4.4081e-39 0.18949 3.84095
0.0146441 -5.22645e-05 4.27791e-05 1.07954e-22 0.193715 3.49664
0.0149433 -4.55596e-05 3.44333e-05 1.78775e-23 0.187311 3.22518
0.0152397 -4.02294e-05 2.88222e-05 1.6171e-22 0.179441 3.01786
0.0155335 -3.65635e-05 2.39972e-05 3.371e-22 0.175053 2.85365
0.0158246 -3.45038e-05 2.05714e-05 2.44097e-23 0.173167 2.74554
0.0161131 -3.34208e-05 1.85984e-05 1.93411e-22 0.172139 2.68807
0.0163989 -3.31449e-05 1.75496e-05 2.65921e-23 0.172386 2.67165
0.016682 -3.36464e-05 1.71881e-05 -2.26345e-22 0.173058 2.69096
0.0169625 -3.4534e-05 1.74255e-05 1.29916e-23 0.174029 2.73144
0.0172405 -3.55733e-05 1.81061e-05 -2.26129e-22 0.174969 2.78388
0.017516 -3.6745e-05 1.89997e-05 2.41647e-23 0.175498 2.84403
0.017789 -3.8099e-05 2.01468e-05 -1.15576e-23 0.175454 2.91299
0.0180595 -3.95897e-05 2.15044e-05 -5.87747e-39 0.17445 2.98927
0.0183277 -4.13722e-05 2.29005e-05 1.67811e-22 0.172285 3.07431
0.0185934 -4.38298e-05 2.44986e-05 1.58274e-22 0.168683 3.17441
0.0188567 -4.53123e-05 2.71282e-05 1.51342e-22 0.163735 3.28863
0.0191176 -5.14507e-05 2.12736e-05 -1.43545e-22 0.15268 3.3833
